subject	subject_label	subject_category	subject_taxon	subject_taxon_label	negated	predicate	object	object_label	object_category	qualifiers	publications	has_evidence	primary_knowledge_source	aggregator_knowledge_source
MONDO:0004857	tendinitis	biolink:Disease				biolink:disease_has_location	UBERON:0000043	tendon	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0003266	ependymal tumor	biolink:Disease				biolink:disease_has_location	UBERON:0004670	ependyma	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0018738	benign metanephric tumor	biolink:Disease				biolink:disease_has_location	UBERON:0000081	metanephros	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0002321	sensory peripheral neuropathy	biolink:Disease				biolink:disease_has_location	UBERON:0001027	sensory nerve	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0000602	autoimmune disorder of blood	biolink:Disease				biolink:disease_has_location	UBERON:0000178	blood	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0007469	double nail for fifth toe	biolink:Disease				biolink:disease_has_location	UBERON:0003635	pedal digit 5	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0000358	orofacial cleft	biolink:Disease				biolink:disease_has_location	UBERON:0001456	face	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:8000000	infectious discitis	biolink:Disease				biolink:disease_has_location	UBERON:0001066	intervertebral disk	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0004830	fasciitis	biolink:Disease				biolink:disease_has_location	UBERON:0008982	fascia	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0004719	hard palate cancer	biolink:Disease				biolink:disease_has_location	UBERON:0003216	hard palate	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0005195	septic peritonitis	biolink:Disease				biolink:disease_has_location	UBERON:0001007	digestive system	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0003620	peripheral nervous system disorder	biolink:Disease				biolink:disease_has_location	UBERON:0000010	peripheral nervous system	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0003413	hair follicle neoplasm	biolink:Disease				biolink:disease_has_location	UBERON:0002073	hair follicle	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0001365	necrosis of ear ossicle	biolink:Disease				biolink:disease_has_location	UBERON:0035130	auditory ossicle endochondral element	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0100010	disease of the tendon	biolink:Disease				biolink:disease_has_location	UBERON:0000043	tendon	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0008669	vulvovaginitis, allergic seminal	biolink:Disease				biolink:disease_has_location	UBERON:0006530	seminal fluid	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0003103	nerve root neoplasm	biolink:Disease				biolink:disease_has_location	UBERON:0002211	nerve root	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0001280	choroiditis	biolink:Disease				biolink:disease_has_location	UBERON:0001776	optic choroid	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0005240	kidney disorder	biolink:Disease				biolink:disease_has_location	UBERON:0002113	kidney	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0006556	hand dermatosis	biolink:Disease				biolink:disease_has_location	UBERON:0002398	manus	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0003648	tympanic membrane disorder	biolink:Disease				biolink:disease_has_location	UBERON:0002364	tympanic membrane	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0056802	synovial bursa disorder	biolink:Disease				biolink:disease_has_location	UBERON:0003668	synovial bursa	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0004313	gasserian ganglion meningioma	biolink:Disease				biolink:disease_has_location	UBERON:0001675	trigeminal ganglion	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0004551	Meckel diverticulitis	biolink:Disease				biolink:disease_has_location	UBERON:0003705	Meckel's diverticulum	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0010888	adenomyosis	biolink:Disease				biolink:disease_has_location	UBERON:0001296	myometrium	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0003845	corpus callosum lipoma	biolink:Disease				biolink:disease_has_location	UBERON:0002336	corpus callosum	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0018957	pudendal neuralgia	biolink:Disease				biolink:disease_has_location	UBERON:0011390	pudendal nerve	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0001926	ureteral disorder	biolink:Disease				biolink:disease_has_location	UBERON:0000056	ureter	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0001706	cerebral sarcoidosis	biolink:Disease				biolink:disease_has_location	UBERON:0001893	telencephalon	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0045002	vertebral disorder	biolink:Disease				biolink:disease_has_location	UBERON:0002412	vertebra	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0005280	prostatitis	biolink:Disease				biolink:disease_has_location	UBERON:0002367	prostate gland	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0043759	abdominal ectopic pregnancy	biolink:Disease				biolink:disease_has_location	UBERON:0000916	abdomen	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0001109	petrositis	biolink:Disease				biolink:disease_has_location	UBERON:0001694	petrous part of temporal bone	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0001542	common peroneal nerve lesion	biolink:Disease				biolink:disease_has_location	UBERON:0001324	common fibular nerve	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0024645	retroperitoneal neoplasm	biolink:Disease				biolink:disease_has_location	UBERON:0003693	retroperitoneal space	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0015304	arachnoiditis	biolink:Disease				biolink:disease_has_location	UBERON:0002362	arachnoid mater	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0006221	gastric adenoma	biolink:Disease				biolink:disease_has_location	UBERON:0001199	mucosa of stomach	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0001721	urethral intrinsic sphincter deficiency	biolink:Disease				biolink:disease_has_location	UBERON:0004917	urethral sphincter	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0000888	gastrointestinal mucositis	biolink:Disease				biolink:disease_has_location	UBERON:0004786	gastrointestinal system mucosa	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0001136	chylocele of tunica vaginalis	biolink:Disease				biolink:disease_has_location	UBERON:0006650	tunica vaginalis testis	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0005541	spondylolysis	biolink:Disease				biolink:disease_has_location	UBERON:0036266	pars interarticularis of vertebra	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0004779	epididymitis	biolink:Disease				biolink:disease_has_location	UBERON:0001301	epididymis	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0004866	eustachian tube disorder	biolink:Disease				biolink:disease_has_location	UBERON:0002393	pharyngotympanic tube	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0003671	septal myocardial infarction	biolink:Disease				biolink:disease_has_location	UBERON:0004492	cardiac muscle tissue of cardiac septum	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0006849	mastitis	biolink:Disease				biolink:disease_has_location	UBERON:0000310	breast	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0006683	brachial plexus neuropathy	biolink:Disease				biolink:disease_has_location	UBERON:0001814	brachial nerve plexus	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0021588	eyelid sebaceous gland carcinoma	biolink:Disease				biolink:disease_has_location	UBERON:0013231	sebaceous gland of eyelid	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0004709	occipital lobe neoplasm	biolink:Disease				biolink:disease_has_location	UBERON:0002021	occipital lobe	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0017391	Grayson-Wilbrandt corneal dystrophy	biolink:Disease				biolink:disease_has_location	UBERON:0004370	anterior limiting lamina of cornea	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0006816	arthropathy	biolink:Disease				biolink:disease_has_location	UBERON:0000982	skeletal joint	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0024616	tympanitis	biolink:Disease				biolink:disease_has_location	UBERON:0002364	tympanic membrane	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0043327	cerebrospinal fluid leak	biolink:Disease				biolink:disease_has_location	UBERON:0001359	cerebrospinal fluid	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0021408	polyp of frontal sinus	biolink:Disease				biolink:disease_has_location	UBERON:0001760	frontal sinus	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0043579	enteritis	biolink:Disease				biolink:disease_has_location	UBERON:0002108	small intestine	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0020594	abducens nerve disorder	biolink:Disease				biolink:disease_has_location	UBERON:0001646	abducens nerve	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0024311	cancer affecting bone of limb skeleton	biolink:Disease				biolink:disease_has_location	UBERON:0002428	limb bone	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0005756	ethmoid sinusitis	biolink:Disease				biolink:disease_has_location	UBERON:0001679	ethmoid bone	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0021326	malignant neoplasm of cervical esophagus	biolink:Disease				biolink:disease_has_location	UBERON:0035450	cervical part of esophagus	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0006552	folliculitis	biolink:Disease				biolink:disease_has_location	UBERON:0002073	hair follicle	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0004867	upper respiratory tract disorder	biolink:Disease				biolink:disease_has_location	UBERON:0001557	upper respiratory tract	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0008380	retinoblastoma	biolink:Disease				biolink:disease_has_location	UBERON:0003902	retinal neural layer	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0001551	ulceration of vulva	biolink:Disease				biolink:disease_has_location	UBERON:0000997	mammalian vulva	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0001487	intrahepatic bile duct cancer	biolink:Disease				biolink:disease_has_location	UBERON:0003704	intrahepatic bile duct	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0002135	optic nerve disorder	biolink:Disease				biolink:disease_has_location	UBERON:0000941	cranial nerve II	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0004869	pelvic varices	biolink:Disease				biolink:disease_has_location	UBERON:0036268	pelvic vein	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0005558	ovarian disorder	biolink:Disease				biolink:disease_has_location	UBERON:0000992	ovary	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0024337	urothelial neoplasm	biolink:Disease				biolink:disease_has_location	UBERON:0000365	urothelium	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0020710	amnionitis	biolink:Disease				biolink:disease_has_location	UBERON:0000305	amnion	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0003098	mediastinal neural neoplasm	biolink:Disease				biolink:disease_has_location	UBERON:0001021	nerve	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0021420	polyp of vocal cord	biolink:Disease				biolink:disease_has_location	UBERON:0003706	laryngeal vocal fold	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0004197	male urethral cancer	biolink:Disease				biolink:disease_has_location	UBERON:0001333	male urethra	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0002869	heart valve disorder	biolink:Disease				biolink:disease_has_location	UBERON:0000946	cardiac valve	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0008538	temporal arteritis	biolink:Disease				biolink:disease_has_location	UBERON:0001632	temporal artery	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0001433	vaginal disorder	biolink:Disease				biolink:disease_has_location	UBERON:0000996	vagina	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0004934	periostitis	biolink:Disease				biolink:disease_has_location	UBERON:0002515	periosteum	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0005842	maxillary sinusitis	biolink:Disease				biolink:disease_has_location	UBERON:0001764	maxillary sinus	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0045043	disorder of uterine broad ligament	biolink:Disease				biolink:disease_has_location	UBERON:0012332	broad ligament of uterus	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0004648	vascular dementia	biolink:Disease				biolink:disease_has_location	UBERON:0003499	brain blood vessel	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0016823	mycetoma	biolink:Disease				biolink:disease_has_location	UBERON:0002072	hypodermis	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0002935	penis basal cell carcinoma	biolink:Disease				biolink:disease_has_location	UBERON:0001331	skin of penis	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0004625	phlebitis	biolink:Disease				biolink:disease_has_location	UBERON:0001638	vein	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0004828	lower urinary tract calculus	biolink:Disease				biolink:disease_has_location	UBERON:0001556	lower urinary tract	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0015382	lower lip fistula	biolink:Disease				biolink:disease_has_location	UBERON:0001835	lower lip	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0000813	cardiac tuberculosis	biolink:Disease				biolink:disease_has_location	UBERON:0000948	heart	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0021388	neoplasm of chest wall	biolink:Disease				biolink:disease_has_location	UBERON:0016435	chest wall	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0005568	cholesterol embolism	biolink:Disease				biolink:disease_has_location	UBERON:0001981	blood vessel	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0044137	vitreous body disorder	biolink:Disease				biolink:disease_has_location	UBERON:0001798	vitreous body	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0000766	corneal endothelial dystrophy	biolink:Disease				biolink:disease_has_location	UBERON:0001772	corneal epithelium	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0056799	synovium disorder	biolink:Disease				biolink:disease_has_location	UBERON:0007616	layer of synovial tissue	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0003011	mucinous tubular and spindle renal cell carcinoma	biolink:Disease				biolink:disease_has_location	UBERON:0001231	nephron tubule	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0005327	hip fracture	biolink:Disease				biolink:disease_has_location	UBERON:0000981	femur	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0004465	periampullary adenocarcinoma	biolink:Disease				biolink:disease_has_location	UBERON:0012273	periampullary region of duodenum	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0002359	periosteal chondroma	biolink:Disease				biolink:disease_has_location	UBERON:0002515	periosteum	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0015925	interstitial lung disease	biolink:Disease				biolink:disease_has_location	UBERON:0008946	lung parenchyma	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0019287	ectodermal dysplasia syndrome	biolink:Disease				biolink:disease_has_location	UBERON:0000924	ectoderm	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0004615	upper gum cancer	biolink:Disease				biolink:disease_has_location	UBERON:0011601	gingiva of upper jaw	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0021630	lipoma of face	biolink:Disease				biolink:disease_has_location	UBERON:0001456	face	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0006231	gastrointestinal hamartoma	biolink:Disease				biolink:disease_has_location	UBERON:0005409	alimentary part of gastrointestinal system	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0000922	pelvic inflammatory disease	biolink:Disease				biolink:disease_has_location	UBERON:0000474	female reproductive system	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0006821	kidney papillary necrosis	biolink:Disease				biolink:disease_has_location	UBERON:0001228	renal papilla	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0004255	Wolffian adnexal tumor	biolink:Disease				biolink:disease_has_location	UBERON:0003074	mesonephric duct	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0006971	sigmoid neoplasm	biolink:Disease				biolink:disease_has_location	UBERON:0001159	sigmoid colon	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0020860	faucial diphtheria	biolink:Disease				biolink:disease_has_location	UBERON:0000341	throat	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0001063	cardia cancer	biolink:Disease				biolink:disease_has_location	UBERON:0001162	cardia of stomach	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0001409	esophagitis	biolink:Disease				biolink:disease_has_location	UBERON:0001043	esophagus	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0004528	lymph node palisaded myofibroblastoma	biolink:Disease				biolink:disease_has_location	UBERON:0001542	inguinal lymph node	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0016231	capillary malformation	biolink:Disease				biolink:disease_has_location	UBERON:0001982	capillary	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0043251	odontoma	biolink:Disease				biolink:disease_has_location	UBERON:0011595	jaw region	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0001924	dystrophies primarily involving the retinal pigment epithelium	biolink:Disease				biolink:disease_has_location	UBERON:0001782	pigmented layer of retina	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0003945	bone epithelioid hemangioma	biolink:Disease				biolink:disease_has_location	UBERON:0002481	bone tissue	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0004611	soft palate cancer	biolink:Disease				biolink:disease_has_location	UBERON:0001733	soft palate	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0000242	tinea barbae	biolink:Disease				biolink:disease_has_location	UBERON:0010167	beard	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0043247	Mallory-Weiss syndrome	biolink:Disease				biolink:disease_has_location	UBERON:0007650	esophagogastric junction	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0000405	anal canal cancer	biolink:Disease				biolink:disease_has_location	UBERON:0000159	anal canal	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0043494	arteritis	biolink:Disease				biolink:disease_has_location	UBERON:0001637	artery	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0002567	tracheal disorder	biolink:Disease				biolink:disease_has_location	UBERON:0003126	trachea	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0001416	female reproductive organ cancer	biolink:Disease				biolink:disease_has_location	UBERON:0003134	female reproductive organ	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0044339	lumbar disk degenerative disorder	biolink:Disease				biolink:disease_has_location	UBERON:0006074	lumbar region of vertebral column	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0004382	laryngeal disorder	biolink:Disease				biolink:disease_has_location	UBERON:0001737	larynx	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0005747	enterovirus infectious disease	biolink:Disease				biolink:disease_has_location	UBERON:0001555	digestive tract	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0005269	carotid artery disorder	biolink:Disease				biolink:disease_has_location	UBERON:0005396	carotid artery segment	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0002661	uveal disorder	biolink:Disease				biolink:disease_has_location	UBERON:0001768	uvea	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0021232	pineal body neoplasm	biolink:Disease				biolink:disease_has_location	UBERON:0001905	pineal body	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0003345	hilar cholangiocarcinoma	biolink:Disease				biolink:disease_has_location	UBERON:0015423	hilar portion of hepatic duct	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0005449	conduction system disorder	biolink:Disease				biolink:disease_has_location	UBERON:0002350	conducting system of heart	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0002713	epidural spinal canal neoplasm	biolink:Disease				biolink:disease_has_location	UBERON:0003691	epidural space	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0021960	ureteritis	biolink:Disease				biolink:disease_has_location	UBERON:0000056	ureter	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0100312	vestibular ataxia	biolink:Disease				biolink:disease_has_location	UBERON:0004681	vestibular system	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0005283	retinal disorder	biolink:Disease				biolink:disease_has_location	UBERON:0000966	retina	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0003522	male orgasm disorder	biolink:Disease				biolink:disease_has_location	UBERON:0003101	male organism	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0000369	abdominal tuberculosis	biolink:Disease				biolink:disease_has_location	UBERON:0000916	abdomen	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0002970	ciliary body disorder	biolink:Disease				biolink:disease_has_location	UBERON:0001775	ciliary body	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0024292	gastrointestinal polyp	biolink:Disease				biolink:disease_has_location	UBERON:0001007	digestive system	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0005385	vascular disorder	biolink:Disease				biolink:disease_has_location	UBERON:0007798	vascular system	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0016367	dermatomyositis	biolink:Disease				biolink:disease_has_location	UBERON:0001015	musculature	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0002289	iris disorder	biolink:Disease				biolink:disease_has_location	UBERON:0001769	iris	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0043905	pneumonitis	biolink:Disease				biolink:disease_has_location	UBERON:0008946	lung parenchyma	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0005462	primitive neuroectodermal tumor	biolink:Disease				biolink:disease_has_location	UBERON:0002346	neurectoderm	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0024877	clitoris neoplasm	biolink:Disease				biolink:disease_has_location	UBERON:0002411	clitoris	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0001462	descending colon cancer	biolink:Disease				biolink:disease_has_location	UBERON:0001158	descending colon	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0042495	arteriosclerotic retinopathy	biolink:Disease				biolink:disease_has_location	UBERON:0001980	arteriole	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0016743	tumor of meninges	biolink:Disease				biolink:disease_has_location	UBERON:0010743	meningeal cluster	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
MONDO:0000957	lacrimal passage granuloma	biolink:Disease				biolink:disease_has_location	UBERON:0001850	lacrimal drainage system	biolink:AnatomicalEntity				infores:mondo	['infores:monarchinitiative', 'infores:phenio']
