subject	subject_label	subject_category	subject_taxon	subject_taxon_label	negated	predicate	object	object_label	object_category	qualifiers	publications	has_evidence	primary_knowledge_source	aggregator_knowledge_source
HGNC:11190	SOX10	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0012698	Waardenburg syndrome type 2E	biolink:Disease					
HGNC:321	AGL	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0009291	glycogen storage disease III	biolink:Disease					
HGNC:7983	NR5A1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0013504	spermatogenic failure 8	biolink:Disease					
HGNC:12731	WAS	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0010743	thrombocytopenia 1	biolink:Disease					
HGNC:12874	ZIC3	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0010752	VACTERL association, X-linked, with or without hydrocephalus	biolink:Disease					
HGNC:16644	IFITM5	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0012591	osteogenesis imperfecta type 5	biolink:Disease					
HGNC:14049	MRPS14	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0032712	combined oxidative phosphorylation deficiency 38	biolink:Disease					
HGNC:8996	PIP5K1C	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0012656	lethal congenital contracture syndrome 3	biolink:Disease					
HGNC:6572	LGI1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0700090	epilepsy, familial temporal lobe, 1	biolink:Disease					
HGNC:638	AQP5	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0010849	palmoplantar keratoderma, Bothnian type	biolink:Disease					
HGNC:7601	MYO3A	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0958232	hearing loss, autosomal dominant 90	biolink:Disease					
HGNC:6654	LMX1B	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0008061	nail-patella syndrome	biolink:Disease					
HGNC:30260	PNPO	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0012407	pyridoxal phosphate-responsive seizures	biolink:Disease					
HGNC:11559	TALDO1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0011624	transaldolase deficiency	biolink:Disease					
HGNC:4922	HK1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0009340	non-spherocytic hemolytic anemia due to hexokinase deficiency	biolink:Disease					
HGNC:17859	NUP188	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0032926	sandestig-stefanova syndrome	biolink:Disease					
HGNC:10729	SEMA4A	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0012464	cone-rod dystrophy 10	biolink:Disease					
HGNC:4706	GYS1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0012693	glycogen storage disease due to muscle and heart glycogen synthase deficiency	biolink:Disease					
HGNC:3436	ERCC4	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0010215	xeroderma pigmentosum group F	biolink:Disease					
HGNC:2236	COPG1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0975834	immunodeficiency 128	biolink:Disease					
HGNC:25712	PGAP1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0014348	intellectual disability, autosomal recessive 42	biolink:Disease					
HGNC:3706	ATP8B1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0008892	progressive familial intrahepatic cholestasis type 1	biolink:Disease					
HGNC:18318	ASXL1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0018881	myelodysplastic syndrome	biolink:Disease					
HGNC:11027	SLC4A1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0020625	obsolete blood group--wright antigen	biolink:Disease					
HGNC:7013	MEOX1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0008958	Klippel-Feil syndrome 2, autosomal recessive	biolink:Disease					
HGNC:14639	ABCC11	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0044224	obsolete apocrine gland secretion, variation 1n	biolink:Disease					
HGNC:5965	IL10RB	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0012941	inflammatory bowel disease 25	biolink:Disease					
HGNC:7328	MSH5	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0044317	premature ovarian failure 13	biolink:Disease					
HGNC:18539	STX1B	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0014517	generalized epilepsy with febrile seizures plus, type 9	biolink:Disease					
HGNC:15710	LDB3	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0011094	dilated cardiomyopathy 1C	biolink:Disease					
HGNC:18786	FAM50A	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0010284	Armfield syndrome	biolink:Disease					
HGNC:9360	PRF1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0011508	lymphoma, non-Hodgkin, familial	biolink:Disease					
HGNC:2584	CYLD	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0007565	familial cylindromatosis	biolink:Disease					
HGNC:13446	SLC2A9	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0012793	hypouricemia, renal, 2	biolink:Disease					
HGNC:25018	TMEM216	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0011963	Joubert syndrome 2	biolink:Disease					
HGNC:4982	HMBS	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0008294	acute intermittent porphyria	biolink:Disease					
HGNC:317	AFP	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0014424	obsolete congenital deficiency in alpha-fetoprotein	biolink:Disease					
HGNC:10592	SCN4B	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0012737	long QT syndrome 10	biolink:Disease					
HGNC:9060	PLCD1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0007900	nonsyndromic congenital nail disorder 3	biolink:Disease					
HGNC:20213	COX16	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0859160	mitochondrial complex IV deficiency, nuclear type 22	biolink:Disease					
HGNC:5391	IDUA	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0011759	Hurler-Scheie syndrome	biolink:Disease					
HGNC:21610	LNPK	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0060761	neurodevelopmental disorder with epilepsy and hypoplasia of the corpus callosum	biolink:Disease					
HGNC:37276	CRPPA	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0013835	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 7	biolink:Disease					
HGNC:315	AFG3L2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0012450	spinocerebellar ataxia type 28	biolink:Disease					
HGNC:42	ABCB11	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0011156	progressive familial intrahepatic cholestasis type 2	biolink:Disease					
HGNC:16902	BCKDK	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0013970	branched-chain keto acid dehydrogenase kinase deficiency	biolink:Disease					
HGNC:6416	KRT14	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0007551	epidermolysis bullosa simplex 1C, localized	biolink:Disease					
HGNC:2348	CREBBP	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0008393	Rubinstein-Taybi syndrome due to CREBBP mutations	biolink:Disease					
HGNC:4586	GRIN2B	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0014505	developmental and epileptic encephalopathy, 27	biolink:Disease					
HGNC:130	ACTA2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0012730	aortic aneurysm, familial thoracic 6	biolink:Disease					
HGNC:9350	PRDM6	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0024266	patent ductus arteriosus 3	biolink:Disease					
HGNC:10457	RS1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0010725	X-linked retinoschisis	biolink:Disease					
HGNC:4385	GNAI2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0008648	ventricular tachycardia, familial	biolink:Disease					
HGNC:24912	LARP7	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0014031	microcephalic primordial dwarfism, Alazami type	biolink:Disease					
HGNC:16461	WBP11	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0030987	vertebral, cardiac, tracheoesophageal, renal, and limb defects	biolink:Disease					
HGNC:16816	CHD5	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0859249	parenti-mignot neurodevelopmental syndrome	biolink:Disease					
HGNC:11834	TKT	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0014881	transketolase deficiency	biolink:Disease					
HGNC:3689	FGFR2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0013815	bent bone dysplasia syndrome 1	biolink:Disease					
HGNC:6677	LPL	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0009387	familial lipoprotein lipase deficiency	biolink:Disease					
HGNC:16787	EDEM3	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0030423	congenital disorder of glycosylation, type 2v	biolink:Disease					
HGNC:8064	NUP214	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0018874	acute myeloid leukemia	biolink:Disease					
HGNC:6396	KPNA3	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0859309	spastic paraplegia 88, autosomal dominant	biolink:Disease					
HGNC:23406	DOLK	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0012556	DK1-congenital disorder of glycosylation	biolink:Disease					
HGNC:9382	PRKACG	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0014518	platelet-type bleeding disorder 19	biolink:Disease					
HGNC:8031	NTRK1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0009746	hereditary sensory and autonomic neuropathy type 4	biolink:Disease					
HGNC:3261	EIF2B5	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0957873	leukoencephalopathy with vanishing white matter 5	biolink:Disease					
HGNC:2939	DNA2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0014062	mitochondrial DNA deletion syndrome with progressive myopathy	biolink:Disease					
HGNC:4446	GPAA1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0060627	glycosylphosphatidylinositol biosynthesis defect 15	biolink:Disease					
HGNC:11480	SVIL	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0033620	myofibrillar myopathy 10	biolink:Disease					
HGNC:16380	TRIM32	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0014439	Bardet-Biedl syndrome 11	biolink:Disease					
HGNC:8754	PCYT1A	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0958023	lipodystrophy, congenital generalized, type 5	biolink:Disease					
HGNC:30500	PRRT2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0011593	seizures, benign familial infantile, 2	biolink:Disease					
HGNC:15840	KMT2B	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0015004	dystonia 28, childhood-onset	biolink:Disease					
HGNC:4444	GP9	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0009276	Bernard-Soulier syndrome	biolink:Disease					
HGNC:18647	RTN4IP1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0020737	optic atrophy 10 with or without ataxia, intellectual disability, and seizures	biolink:Disease					
HGNC:130	ACTA2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0013542	Moyamoya disease 5	biolink:Disease					
HGNC:7448	MTM1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0010683	X-linked myotubular myopathy	biolink:Disease					
HGNC:14418	ELOVL1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0032798	ichthyotic keratoderma, spasticity, hypomyelination, and dysmorphic facial features	biolink:Disease					
HGNC:25326	QRICH2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0032686	spermatogenic failure 35	biolink:Disease					
HGNC:3052	DSP	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0014355	cardiomyopathy, dilated, with wooly hair, keratoderma, and tooth agenesis	biolink:Disease					
HGNC:8101	OCA2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0008746	oculocutaneous albinism type 2	biolink:Disease					
HGNC:18286	RAX2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0859308	retinitis pigmentosa 95	biolink:Disease					
HGNC:1343	TRAF3IP2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0014230	candidiasis, familial, 8	biolink:Disease					
HGNC:10301	RPL11	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0012938	Diamond-Blackfan anemia 7	biolink:Disease					
HGNC:10257	ROR2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0007220	brachydactyly type B1	biolink:Disease					
HGNC:6722	BCAM	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0044257	obsolete lutheran null	biolink:Disease					
HGNC:11924	TNFRSF9	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0859526	immunodeficiency 109 with lymphoproliferation	biolink:Disease					
HGNC:12373	TSHR	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0012203	familial hyperthyroidism due to mutations in TSH receptor	biolink:Disease					
HGNC:9462	PRPS1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0010395	phosphoribosylpyrophosphate synthetase superactivity	biolink:Disease					
HGNC:2600	CYP21A2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0008728	classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency	biolink:Disease					
HGNC:559	AP1S1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0012251	MEDNIK syndrome	biolink:Disease					
HGNC:11581	TBCD	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0044646	early-onset progressive diffuse brain atrophy-microcephaly-muscle weakness-optic atrophy syndrome	biolink:Disease					
HGNC:2959	DNASE1L3	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0013743	autosomal systemic lupus erythematosus type 16	biolink:Disease					
HGNC:44	TAP2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0971011	MHC class I deficiency 2	biolink:Disease					
HGNC:6307	KDR	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0011191	capillary infantile hemangioma	biolink:Disease					
HGNC:29300	KANK2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0033280	nephrotic syndrome 16	biolink:Disease					
HGNC:6342	KIT	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0011719	gastrointestinal stromal tumor	biolink:Disease					
HGNC:8514	CLDN11	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0025701	leukodystrophy, hypomyelinating, 22	biolink:Disease					
HGNC:950	BAP1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0859230	Kury-Isidor syndrome	biolink:Disease					
HGNC:6412	KRT1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0010962	diffuse nonepidermolytic palmoplantar keratoderma	biolink:Disease					
HGNC:13681	DCHS1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0011070	van Maldergem syndrome 1	biolink:Disease					
HGNC:2025	CLCN7	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0008156	autosomal dominant osteopetrosis 2	biolink:Disease					
HGNC:12633	USP9Y	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0010767	spermatogenic failure, Y-linked, 2	biolink:Disease					
HGNC:15979	TP63	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0007508	Rapp-Hodgkin syndrome	biolink:Disease					
HGNC:10310	RPL18	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0032668	Diamond-Blackfan anemia 18	biolink:Disease					
HGNC:11738	TEX15	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0054729	spermatogenic failure 25	biolink:Disease					
HGNC:25523	CCDC88A	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0020495	PEHO-like syndrome	biolink:Disease					
HGNC:799	ATP1A1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0054833	Charcot-Marie-tooth disease, axonal, type 2DD	biolink:Disease					
HGNC:14406	PTPN23	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0030046	neurodevelopmental disorder and structural brain anomalies with or without seizures and spasticity	biolink:Disease					
HGNC:14581	PINK1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0011613	autosomal recessive early-onset Parkinson disease 6	biolink:Disease					
HGNC:25065	REC114	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0030925	oocyte maturation defect 10	biolink:Disease					
HGNC:14540	WNK1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0024309	neuropathy, hereditary sensory and autonomic, type 2A	biolink:Disease					
HGNC:3775	FMR1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0010382	fragile X-associated tremor/ataxia syndrome	biolink:Disease					
HGNC:76	ABL1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0011996	chronic myelogenous leukemia, BCR-ABL1 positive	biolink:Disease					
HGNC:7197	MOG	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0013652	narcolepsy 7	biolink:Disease					
HGNC:30767	KNSTRN	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0013226	combined immunodeficiency with faciooculoskeletal anomalies	biolink:Disease					
HGNC:10257	ROR2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0009999	autosomal recessive Robinow syndrome	biolink:Disease					
HGNC:6257	KCNJ11	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0014589	maturity-onset diabetes of the young type 13	biolink:Disease					
HGNC:20772	TUBB3	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0013541	complex cortical dysplasia with other brain malformations 1	biolink:Disease					
HGNC:32456	ALG11	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0013349	ALG11-congenital disorder of glycosylation	biolink:Disease					
HGNC:3754	FLNA	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0024550	frontometaphyseal dysplasia 1	biolink:Disease					
HGNC:14078	BACH2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0032723	immunodeficiency 60	biolink:Disease					
HGNC:1736	CDC42	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0014757	macrothrombocytopenia-lymphedema-developmental delay-facial dysmorphism-camptodactyly syndrome	biolink:Disease					
HGNC:8607	PRKN	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0008170	ovarian cancer	biolink:Disease					
HGNC:10593	SCN5A	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0007240	progressive familial heart block, type 1A	biolink:Disease					
HGNC:28862	NIPBL	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0007387	Cornelia de Lange syndrome 1	biolink:Disease					
HGNC:20390	SQOR	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0030982	sulfide quinone oxidoreductase deficiency	biolink:Disease					
HGNC:6903	MAT1A	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0009607	methionine adenosyltransferase deficiency	biolink:Disease					
HGNC:11161	SNRPE	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0014027	hypotrichosis 11	biolink:Disease					
HGNC:25676	GORAB	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0009271	geroderma osteodysplastica	biolink:Disease					
HGNC:4601	GRN	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0013866	neuronal ceroid lipofuscinosis 11	biolink:Disease					
HGNC:25538	DARS2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0012622	leukoencephalopathy with brain stem and spinal cord involvement-high lactate syndrome	biolink:Disease					
HGNC:11535	TAF1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0010500	intellectual disability, X-linked, syndromic 33	biolink:Disease					
HGNC:603	APOB	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0014252	familial hypobetalipoproteinemia 1	biolink:Disease					
HGNC:4284	GJB2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0007866	Bart-Pumphrey syndrome	biolink:Disease					
HGNC:5037	HNRNPDL	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0012193	autosomal dominant limb-girdle muscular dystrophy type 1G	biolink:Disease					
HGNC:29619	MPEG1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0030973	immunodeficiency 77	biolink:Disease					
HGNC:6155	ITGB2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0007293	leukocyte adhesion deficiency 1	biolink:Disease					
HGNC:11947	TNNI3	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0012746	dilated cardiomyopathy 2A	biolink:Disease					
HGNC:602	APOA4	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0976234	tubulointerstitial kidney disease, autosomal dominant 6	biolink:Disease					
HGNC:2020	CLCN2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0014292	leukoencephalopathy with mild cerebellar ataxia and white matter edema	biolink:Disease					
HGNC:11226	SPG11	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0011196	amyotrophic lateral sclerosis type 5	biolink:Disease					
HGNC:2955	DNAL4	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0014478	mirror movements 3	biolink:Disease					
HGNC:7225	MPZ	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0008392	Roussy-Levy syndrome	biolink:Disease					
HGNC:24715	TBC1D8B	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0026726	nephrotic syndrome, type 20	biolink:Disease					
HGNC:11771	TGFBI	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0012044	corneal dystrophy, lattice type 3A	biolink:Disease					
HGNC:8923	PHGDH	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0011152	PHGDH deficiency	biolink:Disease					
HGNC:30802	PNPLA2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0012545	neutral lipid storage myopathy	biolink:Disease					
HGNC:57	ABCC6	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0009925	autosomal recessive inherited pseudoxanthoma elasticum	biolink:Disease					
HGNC:3327	ELN	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0007411	cutis laxa, autosomal dominant 1	biolink:Disease					
HGNC:13841	ADGRG6	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0014670	lethal congenital contracture syndrome 9	biolink:Disease					
HGNC:1786	CDKN1C	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0013873	IMAGe syndrome	biolink:Disease					
HGNC:10719	SELENBP1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0029144	extraoral halitosis due to methanethiol oxidase deficiency	biolink:Disease					
HGNC:25801	CPLANE1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0013824	Joubert syndrome 17	biolink:Disease					
HGNC:4056	G6PC1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0009287	glycogen storage disease due to glucose-6-phosphatase deficiency type IA	biolink:Disease					
HGNC:359	AIPL1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0011458	Leber congenital amaurosis 4	biolink:Disease					
HGNC:13666	AAAS	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0009279	triple-A syndrome	biolink:Disease					
HGNC:10887	SIX1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0012025	branchiootic syndrome 3	biolink:Disease					
HGNC:7207	MPDU1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0012211	MPDU1-congenital disorder of glycosylation	biolink:Disease					
HGNC:12726	VWF	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0010191	von Willebrand disease 3	biolink:Disease					
HGNC:29941	GATAD1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0013848	dilated cardiomyopathy 2B	biolink:Disease					
HGNC:4125	GALNT3	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0100252	tumoral calcinosis, hyperphosphatemic, familial, 1	biolink:Disease					
HGNC:1713	CDAN1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0009135	anemia, congenital dyserythropoietic, type 1a	biolink:Disease					
HGNC:6990	MECP2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0010726	Rett syndrome	biolink:Disease					
HGNC:12703	BEST1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0012733	autosomal recessive bestrophinopathy	biolink:Disease					
HGNC:8959	PIGB	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0032822	developmental and epileptic encephalopathy, 80	biolink:Disease					
HGNC:20778	TUBB	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:causes	MONDO:0020738	multiple benign circumferential skin creases on limbs 1	biolink:Disease					
