subject	subject_label	subject_category	subject_taxon	subject_taxon_label	negated	predicate	object	object_label	object_category	qualifiers	publications	has_evidence	primary_knowledge_source	aggregator_knowledge_source
MAXO:0000011	physical therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:18467429']		infores:maxo	['infores:monarchinitiative']
MAXO:0000500	airway management	biolink:NamedThing				biolink:ameliorates_condition	HP:0000158	Macroglossia	biolink:PhenotypicFeature		['PMID:20301568']		infores:maxo	['infores:monarchinitiative']
MAXO:0000602	hemodialysis	biolink:NamedThing				biolink:ameliorates_condition	HP:0032254	Increased circulating copper concentration	biolink:PhenotypicFeature		['PMID:10604583']		infores:maxo	['infores:monarchinitiative']
MAXO:0009089	stereotactic radiosurgery using Gamma Knife	biolink:NamedThing				biolink:ameliorates_condition	HP:0006880	Cerebellar hemangioblastoma	biolink:PhenotypicFeature		['PMID:20301636']		infores:maxo	['infores:monarchinitiative']
MAXO:0001175	liver transplantation	biolink:NamedThing				biolink:preventative_for_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:32270363']		infores:maxo	['infores:monarchinitiative']
MAXO:0000190	RAAS inhibitor therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0001967	Diffuse mesangial sclerosis	biolink:PhenotypicFeature		['PMID:32352694']		infores:maxo	['infores:monarchinitiative']
MAXO:0010094	dietary phenylalanine intake avoidance	biolink:NamedThing				biolink:ameliorates_condition	HP:0004923	Hyperphenylalaninemia	biolink:PhenotypicFeature		['PMID:20091517']		infores:maxo	['infores:monarchinitiative']
MAXO:0000088	dietary intervention	biolink:NamedThing				biolink:ameliorates_condition	HP:0001513	Obesity	biolink:PhenotypicFeature		['PMID:20301537']		infores:maxo	['infores:monarchinitiative']
MAXO:0000083	acupuncture therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0012531	Pain	biolink:PhenotypicFeature		['PMID:37184905']		infores:maxo	['infores:monarchinitiative']
MAXO:0000004	surgical procedure	biolink:NamedThing				biolink:ameliorates_condition	HP:0000776	Congenital diaphragmatic hernia	biolink:PhenotypicFeature		['PMID:32657950']		infores:maxo	['infores:monarchinitiative']
MAXO:0000882	behavioral intervention	biolink:NamedThing				biolink:ameliorates_condition	HP:0000742	Self-mutilation	biolink:PhenotypicFeature		['PMID:29227296']		infores:maxo	['infores:monarchinitiative']
MAXO:0001224	copper chelator agent therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:33541028']		infores:maxo	['infores:monarchinitiative']
MAXO:0009030	hearing aid usage	biolink:NamedThing				biolink:ameliorates_condition	HP:0000407	Sensorineural hearing impairment	biolink:PhenotypicFeature		['PMID:20301570']		infores:maxo	['infores:monarchinitiative']
MAXO:0000943	deep brain stimulation	biolink:NamedThing				biolink:ameliorates_condition	HP:0100716	Self-injurious behavior	biolink:PhenotypicFeature		['PMID:21940691']		infores:maxo	['infores:monarchinitiative']
MAXO:0000169	anti-inflammatory agent therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000529	Progressive visual loss	biolink:PhenotypicFeature		['PMID:14769599']		infores:maxo	['infores:monarchinitiative']
MAXO:0000448	surgical resection	biolink:NamedThing				biolink:ameliorates_condition	HP:0002865	Medullary thyroid carcinoma	biolink:PhenotypicFeature		['PMID:20301434']		infores:maxo	['infores:monarchinitiative']
MAXO:0010033	umbilical cord blood transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:27816481']		infores:maxo	['infores:monarchinitiative']
MAXO:0010002	protein intake avoidance	biolink:NamedThing				biolink:preventative_for_condition	HP:0033704	Elevated urinary homogentisic acid	biolink:PhenotypicFeature		['PMID:10494297']		infores:maxo	['infores:monarchinitiative']
MAXO:0000110	vitamin D supplementation	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:23729546']		infores:maxo	['infores:monarchinitiative']
MAXO:0010034	corneal transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0007759	Opacification of the corneal stroma	biolink:PhenotypicFeature		['PMID:31751110']		infores:maxo	['infores:monarchinitiative']
MAXO:0000011	physical therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0002141	Gait imbalance	biolink:PhenotypicFeature		['PMID:20301537']		infores:maxo	['infores:monarchinitiative']
MAXO:0001059	iridectomy	biolink:NamedThing				biolink:ameliorates_condition	HP:0012634	Iris pigment dispersion	biolink:PhenotypicFeature		['PMID:31513900']		infores:maxo	['infores:monarchinitiative']
MAXO:0001175	liver transplantation	biolink:NamedThing				biolink:preventative_for_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:25683683']		infores:maxo	['infores:monarchinitiative']
MAXO:0010000	dietary gluten intake avoidance	biolink:NamedThing				biolink:preventative_for_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:26060114']		infores:maxo	['infores:monarchinitiative']
MAXO:0000959	canaloplasty	biolink:NamedThing				biolink:ameliorates_condition	HP:0012108	Open angle glaucoma	biolink:PhenotypicFeature		['PMID:30488337']		infores:maxo	['infores:monarchinitiative']
MAXO:0000159	analgesic agent therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000972	Palmoplantar hyperkeratosis	biolink:PhenotypicFeature		['PMID:20301379']		infores:maxo	['infores:monarchinitiative']
MAXO:0001224	copper chelator agent therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:30384011']		infores:maxo	['infores:monarchinitiative']
MAXO:0001175	liver transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0001399	Hepatic failure	biolink:PhenotypicFeature		['PMID:17461475']		infores:maxo	['infores:monarchinitiative']
MAXO:0001001	gene therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:33541761']		infores:maxo	['infores:monarchinitiative']
MAXO:0000943	deep brain stimulation	biolink:NamedThing				biolink:ameliorates_condition	HP:0004305	Involuntary movements	biolink:PhenotypicFeature		['PMID:26060304']		infores:maxo	['infores:monarchinitiative']
MAXO:0000190	RAAS inhibitor therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0003774	Stage 5 chronic kidney disease	biolink:PhenotypicFeature		['PMID:32352694']		infores:maxo	['infores:monarchinitiative']
MAXO:0010033	umbilical cord blood transplantation	biolink:NamedThing				biolink:ameliorates_condition	MONDO:0009591	metachromatic leukodystrophy, juvenile form	biolink:Disease		['PMID:19067349']		infores:maxo	['infores:monarchinitiative']
MAXO:0010119	dietary phytanic acid intake avoidance	biolink:NamedThing				biolink:ameliorates_condition	MONDO:0009959	peroxisome biogenesis disorder type 3B	biolink:Disease		['PMID:34664020']		infores:maxo	['infores:monarchinitiative']
MAXO:0010097	dietary galactose intake avoidance	biolink:NamedThing				biolink:ameliorates_condition	HP:0004915	Impairment of galactose metabolism	biolink:PhenotypicFeature		['PMID:11044475']		infores:maxo	['infores:monarchinitiative']
MAXO:0000445	antifibrinolytic agent therapy	biolink:NamedThing				biolink:preventative_for_condition	HP:0004846	Prolonged bleeding after surgery	biolink:PhenotypicFeature		['PMID:29200009']		infores:maxo	['infores:monarchinitiative']
MAXO:0000088	dietary intervention	biolink:NamedThing				biolink:ameliorates_condition	HP:0001513	Obesity	biolink:PhenotypicFeature		['PMID:20301537']		infores:maxo	['infores:monarchinitiative']
MAXO:0000011	physical therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:28628549']		infores:maxo	['infores:monarchinitiative']
MAXO:0001001	gene therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:28249145']		infores:maxo	['infores:monarchinitiative']
MAXO:0010000	dietary gluten intake avoidance	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:31915797']		infores:maxo	['infores:monarchinitiative']
MAXO:0001046	discectomy	biolink:NamedThing				biolink:ameliorates_condition	HP:0008441	Herniation of intervertebral nuclei	biolink:PhenotypicFeature		['PMID:16736091']		infores:maxo	['infores:monarchinitiative']
MAXO:0010113	dietary phosphate intake avoidance	biolink:NamedThing				biolink:ameliorates_condition	HP:0002905	Hyperphosphatemia	biolink:PhenotypicFeature		['PMID:29389098']		infores:maxo	['infores:monarchinitiative']
MAXO:0000756	blood transfusion	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:29377292']		infores:maxo	['infores:monarchinitiative']
MAXO:0009030	hearing aid usage	biolink:NamedThing				biolink:ameliorates_condition	HP:0000365	Hearing impairment	biolink:PhenotypicFeature		['PMID:20301575']		infores:maxo	['infores:monarchinitiative']
MAXO:0000640	corticosteroid agent therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0002653	Bone pain	biolink:PhenotypicFeature		['PMID:23729546']		infores:maxo	['infores:monarchinitiative']
MAXO:0010030	bone marrow transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0002721	Immunodeficiency	biolink:PhenotypicFeature		['PMID:9664084']		infores:maxo	['infores:monarchinitiative']
MAXO:0000653	angiotensin receptor blocker therapy	biolink:NamedThing				biolink:preventative_for_condition	HP:0002616	Aortic root aneurysm	biolink:PhenotypicFeature		['PMID:31003918']		infores:maxo	['infores:monarchinitiative']
MAXO:0010100	dietary iron intake avoidance	biolink:NamedThing				biolink:ameliorates_condition	MONDO:0011426	aceruloplasminemia	biolink:Disease		['PMID:20301666']		infores:maxo	['infores:monarchinitiative']
MAXO:0000645	acetylcholinesterase inhibitor therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0003473	Fatigable weakness	biolink:PhenotypicFeature		['PMID:30635494']		infores:maxo	['infores:monarchinitiative']
MAXO:0009095	zinc therapy	biolink:NamedThing				biolink:ameliorates_condition	MONDO:0010200	Wilson disease	biolink:Disease		['PMID:20301685']		infores:maxo	['infores:monarchinitiative']
MAXO:0010022	uridine supplementation	biolink:NamedThing				biolink:ameliorates_condition	MONDO:0009797	orotic aciduria	biolink:Disease		['PMID:9042911']		infores:maxo	['infores:monarchinitiative']
MAXO:0010000	dietary gluten intake avoidance	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:37962594']		infores:maxo	['infores:monarchinitiative']
MAXO:0000946	surgical procedure on nervous system	biolink:NamedThing				biolink:ameliorates_condition	HP:0001057	Aplasia cutis congenita	biolink:PhenotypicFeature		['PMID:8498830']		infores:maxo	['infores:monarchinitiative']
MAXO:0009060	examination by ophthalmologist	biolink:NamedThing				biolink:preventative_for_condition	HP:0000646	Amblyopia	biolink:PhenotypicFeature		['PMID:25313108']		infores:maxo	['infores:monarchinitiative']
MAXO:0010033	umbilical cord blood transplantation	biolink:NamedThing				biolink:preventative_for_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:28762620']		infores:maxo	['infores:monarchinitiative']
MAXO:0001175	liver transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:17354380']		infores:maxo	['infores:monarchinitiative']
MAXO:0001225	iron chelator agent therapy	biolink:NamedThing				biolink:ameliorates_condition	MONDO:0011399	alpha thalassemia spectrum	biolink:Disease		['PMID:20301608']		infores:maxo	['infores:monarchinitiative']
MAXO:0000058	pharmacotherapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0033704	Elevated urinary homogentisic acid	biolink:PhenotypicFeature		['PMID:25475116']		infores:maxo	['infores:monarchinitiative']
MAXO:0010012	coenzyme Q10 supplementation	biolink:NamedThing				biolink:ameliorates_condition	MONDO:0013836	familial steroid-resistant nephrotic syndrome with sensorineural deafness	biolink:Disease		['PMID:21540551']		infores:maxo	['infores:monarchinitiative']
MAXO:0001026	beta-adrenergic agonist therapy	biolink:NamedThing				biolink:preventative_for_condition	HP:0002616	Aortic root aneurysm	biolink:PhenotypicFeature		['PMID:32650901']		infores:maxo	['infores:monarchinitiative']
MAXO:0000058	pharmacotherapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0002072	Chorea	biolink:PhenotypicFeature		['PMID:29383957']		infores:maxo	['infores:monarchinitiative']
MAXO:0000004	surgical procedure	biolink:NamedThing				biolink:ameliorates_condition	HP:0030010	Hydrometrocolpos	biolink:PhenotypicFeature		['PMID:20301675']		infores:maxo	['infores:monarchinitiative']
MAXO:0001001	gene therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:32892842']		infores:maxo	['infores:monarchinitiative']
MAXO:0010016	riboflavin supplementation	biolink:NamedThing				biolink:ameliorates_condition	MONDO:0024537	Brown-Vialetto-van Laere syndrome 1	biolink:Disease		['PMID:20206331']		infores:maxo	['infores:monarchinitiative']
MAXO:0001175	liver transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0001399	Hepatic failure	biolink:PhenotypicFeature		['PMID:29449431']		infores:maxo	['infores:monarchinitiative']
MAXO:0001085	vitrectomy	biolink:NamedThing				biolink:ameliorates_condition	HP:0001083	Ectopia lentis	biolink:PhenotypicFeature		['PMID:31546497']		infores:maxo	['infores:monarchinitiative']
MAXO:0000167	anticonvulsant agent therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0004305	Involuntary movements	biolink:PhenotypicFeature		['PMID:16340384']		infores:maxo	['infores:monarchinitiative']
MAXO:0000439	selective serotonin reuptake inhibitor therapy	biolink:NamedThing				biolink:related_to	HP:0033051	Impaired executive functioning	biolink:PhenotypicFeature		['PMID:24375941']		infores:maxo	['infores:monarchinitiative']
MAXO:0000448	surgical resection	biolink:NamedThing				biolink:ameliorates_condition	HP:0002897	Parathyroid adenoma	biolink:PhenotypicFeature		['PMID:20301434']		infores:maxo	['infores:monarchinitiative']
MAXO:0000457	pain management	biolink:NamedThing				biolink:ameliorates_condition	HP:0012531	Pain	biolink:PhenotypicFeature		['PMID:32367470']		infores:maxo	['infores:monarchinitiative']
MAXO:0010000	dietary gluten intake avoidance	biolink:NamedThing				biolink:preventative_for_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:24445753']		infores:maxo	['infores:monarchinitiative']
MAXO:0000653	angiotensin receptor blocker therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0002616	Aortic root aneurysm	biolink:PhenotypicFeature		['PMID:35902413']		infores:maxo	['infores:monarchinitiative']
MAXO:0001224	copper chelator agent therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0010838	High nonceruloplasmin-bound serum copper	biolink:PhenotypicFeature		['PMID:20301685']		infores:maxo	['infores:monarchinitiative']
MAXO:0001293	hand reconstructive plastic surgery	biolink:NamedThing				biolink:ameliorates_condition	HP:0001159	Syndactyly	biolink:PhenotypicFeature		['PMID:29891270']		infores:maxo	['infores:monarchinitiative']
MAXO:0000952	hydration therapy	biolink:NamedThing				biolink:preventative_for_condition	HP:0012531	Pain	biolink:PhenotypicFeature		['PMID:38161155']		infores:maxo	['infores:monarchinitiative']
MAXO:0000441	granulocyte colony stimulating factor agent therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0001875	Decreased total neutrophil count	biolink:PhenotypicFeature		['PMID:20301575']		infores:maxo	['infores:monarchinitiative']
MAXO:0010030	bone marrow transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0002721	Immunodeficiency	biolink:PhenotypicFeature		['PMID:7542361']		infores:maxo	['infores:monarchinitiative']
MAXO:0000088	dietary intervention	biolink:NamedThing				biolink:ameliorates_condition	HP:0001513	Obesity	biolink:PhenotypicFeature		['PMID:20301537']		infores:maxo	['infores:monarchinitiative']
MAXO:0000952	hydration therapy	biolink:NamedThing				biolink:preventative_for_condition	HP:0200023	Priapism	biolink:PhenotypicFeature		['PMID:38285418']		infores:maxo	['infores:monarchinitiative']
MAXO:0001225	iron chelator agent therapy	biolink:NamedThing				biolink:preventative_for_condition	HP:6000663	Elevated myocardial iron load	biolink:PhenotypicFeature		['PMID:28673501']		infores:maxo	['infores:monarchinitiative']
MAXO:0000667	anesthesiology specialist evaluation	biolink:NamedThing				biolink:preventative_for_condition	HP:0002902	Hyponatremia	biolink:PhenotypicFeature		['PMID:31137453']		infores:maxo	['infores:monarchinitiative']
MAXO:0001175	liver transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0001399	Hepatic failure	biolink:PhenotypicFeature		['PMID:33583735']		infores:maxo	['infores:monarchinitiative']
MAXO:0000058	pharmacotherapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0009711	Retinal capillary hemangioma	biolink:PhenotypicFeature		['PMID:20301636']		infores:maxo	['infores:monarchinitiative']
MAXO:0000702	obstetrics and gynecology specialist evaluation	biolink:NamedThing				biolink:preventative_for_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:31129614']		infores:maxo	['infores:monarchinitiative']
MAXO:0000756	blood transfusion	biolink:NamedThing				biolink:ameliorates_condition	HP:0001972	Macrocytic anemia	biolink:PhenotypicFeature		['PMID:20301538']		infores:maxo	['infores:monarchinitiative']
MAXO:0000780	human growth hormone replacement therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0004322	Short stature	biolink:PhenotypicFeature		['PMID:22137367']		infores:maxo	['infores:monarchinitiative']
MAXO:0000457	pain management	biolink:NamedThing				biolink:ameliorates_condition	HP:0012531	Pain	biolink:PhenotypicFeature		['PMID:30893088']		infores:maxo	['infores:monarchinitiative']
MAXO:0000449	surgical extirpation	biolink:NamedThing				biolink:ameliorates_condition	HP:0002653	Bone pain	biolink:PhenotypicFeature		['PMID:19943817']		infores:maxo	['infores:monarchinitiative']
MAXO:0000324	skeletal muscle relaxant agent therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0002061	Lower limb spasticity	biolink:PhenotypicFeature		['PMID:20301556']		infores:maxo	['infores:monarchinitiative']
MAXO:0001175	liver transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0001987	Hyperammonemia	biolink:PhenotypicFeature		['PMID:19285691']		infores:maxo	['infores:monarchinitiative']
MAXO:0001175	liver transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:17228780']		infores:maxo	['infores:monarchinitiative']
MAXO:0001175	liver transplantation	biolink:NamedThing				biolink:preventative_for_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:28433104']		infores:maxo	['infores:monarchinitiative']
MAXO:0001175	liver transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0006554	Acute hepatic failure	biolink:PhenotypicFeature		['PMID:33541020']		infores:maxo	['infores:monarchinitiative']
MAXO:0010018	citrulline supplementation	biolink:NamedThing				biolink:ameliorates_condition	HP:0004322	Short stature	biolink:PhenotypicFeature		['PMID:3917550']		infores:maxo	['infores:monarchinitiative']
MAXO:0000187	beta-adrenergic antagonist therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0032092	Left ventricular outflow tract obstruction	biolink:PhenotypicFeature		['PMID:15889278']		infores:maxo	['infores:monarchinitiative']
MAXO:0001085	vitrectomy	biolink:NamedThing				biolink:ameliorates_condition	HP:0012230	Rhegmatogenous retinal detachment	biolink:PhenotypicFeature		['PMID:20545219']		infores:maxo	['infores:monarchinitiative']
MAXO:0000747	hematopoietic stem cell transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0000964	Eczematoid dermatitis	biolink:PhenotypicFeature		['PMID:21067383']		infores:maxo	['infores:monarchinitiative']
MAXO:0010000	dietary gluten intake avoidance	biolink:NamedThing				biolink:preventative_for_condition	HP:0000938	Osteopenia	biolink:PhenotypicFeature		['PMID:25379519']		infores:maxo	['infores:monarchinitiative']
MAXO:0010031	bone grafting	biolink:NamedThing				biolink:ameliorates_condition	HP:0030038	Enchondroma	biolink:PhenotypicFeature		['PMID:19943817']		infores:maxo	['infores:monarchinitiative']
MAXO:0000004	surgical procedure	biolink:NamedThing				biolink:ameliorates_condition	HP:0002870	Obstructive sleep apnea	biolink:PhenotypicFeature		['PMID:32536504']		infores:maxo	['infores:monarchinitiative']
MAXO:0000024	surgical procedure on the eye	biolink:NamedThing				biolink:ameliorates_condition	HP:0030961	Microspherophakia	biolink:PhenotypicFeature		['PMID:26296785']		infores:maxo	['infores:monarchinitiative']
MAXO:0000453	laser ablation therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0001009	Telangiectasia	biolink:PhenotypicFeature		['PMID:20301415']		infores:maxo	['infores:monarchinitiative']
MAXO:0000457	pain management	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:28853040']		infores:maxo	['infores:monarchinitiative']
MAXO:0000479	orthopedic surgery	biolink:NamedThing				biolink:ameliorates_condition	HP:0002650	Scoliosis	biolink:PhenotypicFeature		['PMID:31981144']		infores:maxo	['infores:monarchinitiative']
MAXO:0001175	liver transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0004448	Fulminant hepatic failure	biolink:PhenotypicFeature		['PMID:17285615']		infores:maxo	['infores:monarchinitiative']
MAXO:0001042	colectomy	biolink:NamedThing				biolink:ameliorates_condition	HP:0005227	Adenomatous colonic polyposis	biolink:PhenotypicFeature		['OMIM:175100']		infores:maxo	['infores:monarchinitiative']
MAXO:0000760	vitamin B12 supplementation	biolink:NamedThing				biolink:ameliorates_condition	MONDO:0009613	methylmalonic aciduria, cblA type	biolink:Disease		['PMID:32754920']		infores:maxo	['infores:monarchinitiative']
MAXO:0001479	allogeneic hematopoietic stem cell transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:16190108']		infores:maxo	['infores:monarchinitiative']
MAXO:0000747	hematopoietic stem cell transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0002721	Immunodeficiency	biolink:PhenotypicFeature		['PMID:21816832']		infores:maxo	['infores:monarchinitiative']
MAXO:0001297	surgical repair of cardiovascular system	biolink:NamedThing				biolink:ameliorates_condition	HP:0001655	Patent foramen ovale	biolink:PhenotypicFeature		['PMID:36998208']		infores:maxo	['infores:monarchinitiative']
MAXO:0000065	aerobic exercise therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0003546	Exercise intolerance	biolink:PhenotypicFeature		['PMID:35698434']		infores:maxo	['infores:monarchinitiative']
MAXO:0000457	pain management	biolink:NamedThing				biolink:ameliorates_condition	HP:0012531	Pain	biolink:PhenotypicFeature		['PMID:32259777']		infores:maxo	['infores:monarchinitiative']
MAXO:0000954	bisphosphonate agent therapy	biolink:NamedThing				biolink:related_to	HP:0002653	Bone pain	biolink:PhenotypicFeature		['PMID:15660289']		infores:maxo	['infores:monarchinitiative']
MAXO:0000780	human growth hormone replacement therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0004322	Short stature	biolink:PhenotypicFeature		['PMID:11316696']		infores:maxo	['infores:monarchinitiative']
MAXO:0000667	anesthesiology specialist evaluation	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:28604473']		infores:maxo	['infores:monarchinitiative']
MAXO:0001280	surgical repair of pulmonary valve	biolink:NamedThing				biolink:ameliorates_condition	HP:0001639	Hypertrophic cardiomyopathy	biolink:PhenotypicFeature		['PMID:30576779']		infores:maxo	['infores:monarchinitiative']
MAXO:0001001	gene therapy	biolink:NamedThing				biolink:ameliorates_condition	MONDO:0013395	retinitis pigmentosa 4	biolink:Disease		['PMID:35940643']		infores:maxo	['infores:monarchinitiative']
MAXO:0000943	deep brain stimulation	biolink:NamedThing				biolink:ameliorates_condition	HP:0100716	Self-injurious behavior	biolink:PhenotypicFeature		['PMID:36694014']		infores:maxo	['infores:monarchinitiative']
MAXO:0000503	artificial respiration	biolink:NamedThing				biolink:ameliorates_condition	HP:0002747	Respiratory insufficiency due to muscle weakness	biolink:PhenotypicFeature		['PMID:27008887']		infores:maxo	['infores:monarchinitiative']
MAXO:0009043	cataract extraction with intraocular lens insertion	biolink:NamedThing				biolink:ameliorates_condition	HP:0001118	Juvenile cataract	biolink:PhenotypicFeature		['PMID:20301415']		infores:maxo	['infores:monarchinitiative']
MAXO:0010010	biotin supplementation	biolink:NamedThing				biolink:ameliorates_condition	MONDO:0009666	holocarboxylase synthetase deficiency	biolink:Disease		['PMID:8319716']		infores:maxo	['infores:monarchinitiative']
MAXO:0009095	zinc therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:15701295']		infores:maxo	['infores:monarchinitiative']
MAXO:0000447	surgical excision	biolink:NamedThing				biolink:ameliorates_condition	HP:0002666	Pheochromocytoma	biolink:PhenotypicFeature		['PMID:20301636']		infores:maxo	['infores:monarchinitiative']
MAXO:0000457	pain management	biolink:NamedThing				biolink:ameliorates_condition	HP:0012531	Pain	biolink:PhenotypicFeature		['PMID:33390216']		infores:maxo	['infores:monarchinitiative']
MAXO:0000004	surgical procedure	biolink:NamedThing				biolink:ameliorates_condition	HP:0010536	Central sleep apnea	biolink:PhenotypicFeature		['PMID:26674912']		infores:maxo	['infores:monarchinitiative']
MAXO:0001042	colectomy	biolink:NamedThing				biolink:ameliorates_condition	HP:0005227	Adenomatous colonic polyposis	biolink:PhenotypicFeature		['PMID:35988966']		infores:maxo	['infores:monarchinitiative']
MAXO:0001293	hand reconstructive plastic surgery	biolink:NamedThing				biolink:ameliorates_condition	HP:0001159	Syndactyly	biolink:PhenotypicFeature		['PMID:23170942']		infores:maxo	['infores:monarchinitiative']
MAXO:0000065	aerobic exercise therapy	biolink:NamedThing				biolink:preventative_for_condition	HP:0001288	Gait disturbance	biolink:PhenotypicFeature		['PMID:35698434']		infores:maxo	['infores:monarchinitiative']
MAXO:0001055	gonadectomy	biolink:NamedThing				biolink:ameliorates_condition	HP:0000149	Ovarian gonadoblastoma	biolink:PhenotypicFeature		['PMID:32352694']		infores:maxo	['infores:monarchinitiative']
MAXO:0000504	tracheostomy	biolink:NamedThing				biolink:ameliorates_condition	HP:0002870	Obstructive sleep apnea	biolink:PhenotypicFeature		['PMID:12443821']		infores:maxo	['infores:monarchinitiative']
MAXO:0001175	liver transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0006554	Acute hepatic failure	biolink:PhenotypicFeature		['PMID:30359967']		infores:maxo	['infores:monarchinitiative']
MAXO:0001175	liver transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0001399	Hepatic failure	biolink:PhenotypicFeature		['PMID:15915361']		infores:maxo	['infores:monarchinitiative']
MAXO:0001175	liver transplantation	biolink:NamedThing				biolink:related_to	HP:0001260	Dysarthria	biolink:PhenotypicFeature		['PMID:27915967']		infores:maxo	['infores:monarchinitiative']
MAXO:0000058	pharmacotherapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0033704	Elevated urinary homogentisic acid	biolink:PhenotypicFeature		['PMID:32822600']		infores:maxo	['infores:monarchinitiative']
MAXO:0000747	hematopoietic stem cell transplantation	biolink:NamedThing				biolink:ameliorates_condition	HP:0000118	Phenotypic abnormality	biolink:PhenotypicFeature		['PMID:32202251']		infores:maxo	['infores:monarchinitiative']
MAXO:0000291	androgen stimulant agent therapy	biolink:NamedThing				biolink:ameliorates_condition	HP:0001873	Thrombocytopenia	biolink:PhenotypicFeature		['PMID:20301575']		infores:maxo	['infores:monarchinitiative']
