subject	subject_label	subject_category	subject_taxon	subject_taxon_label	negated	predicate	object	object_label	object_category	qualifiers	publications	has_evidence	primary_knowledge_source	aggregator_knowledge_source
MONDO:0008409	congenital myopathy 7A, myosin storage, autosomal dominant	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:14520662']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0014454	Hennekam lymphangiectasia-lymphedema syndrome 2	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:24913602']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0009127	dwarfism, low-birth-weight type, with unresponsiveness to growth hormone	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['OMIM:223500']	['ECO:0000304']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0025699	Coffin-Siris syndrome 12	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:33232675']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0014716	macrocephaly-intellectual disability-neurodevelopmental disorder-small thorax syndrome	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:25851998']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0011040	spinal dysplasia, Anhalt type	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['OMIM:601344']	['ECO:0000501']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0020741	pyridoxine-dependent epilepsy caused by ALDH7A1 mutant	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:16491085']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0011538	frontoocular syndrome	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['OMIM:605321']	['ECO:0000501']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0011927	tufted angioma	biolink:Disease				biolink:has_mode_of_inheritance	HP:0003829	Typified by incomplete penetrance	biolink:PhenotypicFeature		['OMIM:607859']	['ECO:0000304']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0009075	Dandy-Walker malformation-postaxial polydactyly syndrome	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['OMIM:220220']	['ECO:0000304']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0012914	chromosome 1q21.1 deletion syndrome	biolink:Disease				biolink:has_mode_of_inheritance	HP:0003829	Typified by incomplete penetrance	biolink:PhenotypicFeature		['OMIM:612474']	['ECO:0000304']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0013304	von Willebrand disease 2	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['OMIM:613554']	['ECO:0000304']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0011724	encephalopathy due to GLUT1 deficiency	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['OMIM:606777']	['ECO:0000304']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:8000008	Martsolf syndrome 1	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:16532399']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0013306	combined oxidative phosphorylation defect type 7	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:20598281']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0030073	Mitchell syndrome	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:32169171']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0012699	autosomal recessive limb-girdle muscular dystrophy type 2M	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:17044012']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0976230	spondyloepimetaphyseal dysplasia, Li-Shao-Li type	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:39414788']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0008477	spondylometaphyseal dysplasia, Kozlowski type	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:19232556']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0014999	tooth agenesis, selective, 9	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:26416033']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0031006	neurodegeneration with ataxia and late-onset optic atrophy	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:10976639']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0032913	congenital heart defects, multiple types, 7	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:30232381']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0859240	intellectual developmental disorder with or without peripheral neuropathy	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:27431290']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0014506	hypomyelinating leukodystrophy 9	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:24777941']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0009050	Cushing disease due to pituitary adenoma	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['OMIM:219090']	['ECO:0000304']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0010774	striatonigral degeneration, infantile, mitochondrial	biolink:Disease				biolink:has_mode_of_inheritance	HP:0001427	Mitochondrial inheritance	biolink:PhenotypicFeature		['PMID:8554662']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0009367	McKusick-Kaufman syndrome	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['OMIM:236700']	['ECO:0000501']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0014949	developmental and epileptic encephalopathy, 47	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:27164707']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0008462	split lower lip	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['OMIM:183400']	['ECO:0000501']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0012037	intellectual disability, autosomal recessive 3	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:16033914']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0012903	autosomal recessive nonsyndromic hearing loss 45	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:18325041']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0011912	autosomal recessive nonsyndromic hearing loss 37	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:12687499']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0060714	tumoral calcinosis, hyperphosphatemic, familial, 2	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:16151858']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0009470	Baraitser-Winter syndrome 1	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['OMIM:243310']	['ECO:0000304']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0014809	DDX41-related hematologic malignancy predisposition syndrome	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:26712909']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0010496	X-linked intellectual disability-short stature-overweight syndrome	biolink:Disease				biolink:has_mode_of_inheritance	HP:0001419	X-linked recessive inheritance	biolink:PhenotypicFeature		['PMID:32116545']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0030024	neurodevelopmental disorder with or without autistic features and/or structural brain abnormalities	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:32197073']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0010679	Duchenne muscular dystrophy	biolink:Disease				biolink:has_mode_of_inheritance	HP:0001419	X-linked recessive inheritance	biolink:PhenotypicFeature		['PMID:29067653']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0011437	microcephaly 4, primary, autosomal recessive	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:22983954']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0009613	methylmalonic aciduria, cblA type	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:12438653']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0033566	combined oxidative phosphorylation deficiency 48	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:27356879']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0100093	myoclonus, familial, 1	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:22926851']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0009234	congenital high-molecular-weight kininogen deficiency	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['OMIM:228960']	['ECO:0000501']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0014874	pontocerebellar hypoplasia, type 2F	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:25558065']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0958203	intellectual developmental disorder, autosomal dominant 74	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:37541189']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0012156	myasthenic syndrome, congenital, 1B, fast-channel	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['OMIM:608930']	['ECO:0000501']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0012262	fibrosis of extraocular muscles, congenital, 3c	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['OMIM:609384']	['ECO:0000501']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0013342	hereditary spastic paraplegia 48	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:20613862']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0013398	acne inversa, familial, 3	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:20929727']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0957218	neurodevelopmental disorder with microcephaly and speech delay, with or without brain abnormalities	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:34585293']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0012218	dandy-walker malformation with occipital cephalocele, autosomal dominant	biolink:Disease				biolink:has_mode_of_inheritance	HP:0003829	Typified by incomplete penetrance	biolink:PhenotypicFeature		['OMIM:609222']	['ECO:0000304']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0010667	Prieto syndrome	biolink:Disease				biolink:has_mode_of_inheritance	HP:0001419	X-linked recessive inheritance	biolink:PhenotypicFeature		['PMID:3121220']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0044637	infantile-onset generalized dyskinesia with orofacial involvement	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:27058446']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0013581	intellectual disability, autosomal dominant 2	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:18060736']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0054696	immunodeficiency 53	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:26385063']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0971173	autoinflammation with arthritis and vasculitis	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:34363755']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0004573	ariboflavinosis	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:29122468']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0008931	Cenani-Lenz syndactyly syndrome	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:20381006']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0007134	Cooks syndrome	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['OMIM:106995']	['ECO:0000501']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0011614	3-hydroxy-3-methylglutaryl-CoA synthase deficiency	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:11228257']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0013429	retinitis pigmentosa 40	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:8394174']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0015004	dystonia 28, childhood-onset	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:27839873']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0014620	myoclonic dystonia 26	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:25983243']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0013801	developmental and epileptic encephalopathy, 13	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:22365152']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0011485	autosomal recessive congenital ichthyosis 5	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:16436457']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0014608	mandibulofacial dysostosis with alopecia	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:25772936']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0009688	myasthenia gravis	biolink:Disease				biolink:has_mode_of_inheritance	HP:0001426	Non-Mendelian inheritance	biolink:PhenotypicFeature		['OMIM:254200']	['ECO:0000304']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0014930	intellectual disability, autosomal recessive 56	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:21734151']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0008673	acrofacial dysostosis, Weyers type	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['OMIM:193530']	['ECO:0000501']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0010450	intellectual disability, X-linked 89	biolink:Disease				biolink:has_mode_of_inheritance	HP:0001423	X-linked dominant inheritance	biolink:PhenotypicFeature		['OMIM:300848']	['ECO:0000304']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0008859	berry aneurysm, cirrhosis, pulmonary emphysema, and cerebral calcification	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['OMIM:210050']	['ECO:0000501']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0007601	familial Mediterranean fever, autosomal dominant	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:10787449']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0008797	anodontia	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['OMIM:206780']	['ECO:0000501']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0009870	pili torti	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['OMIM:261900']	['ECO:0000501']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0958329	Jeffries-Lakhani neurodevelopmental syndrome	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:37947183']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0009331	isolated hemihyperplasia	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['OMIM:235000']	['ECO:0000501']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0975957	telangiectasia, impaired intellectual development, microcephaly, metaphyseal dysplasia, eye abnormalities, and short stature	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:39623139']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0007395	craniofacial-deafness-hand syndrome	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:8664898']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0030500	Loeys-Dietz syndrome 6	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:26247899']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0033643	inflammatory bowel disease 30	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:29408806']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0007551	epidermolysis bullosa simplex 1C, localized	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:7506606']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0009364	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A1	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['OMIM:236670']	['ECO:0000501']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0032606	mitochondrial complex I deficiency, nuclear type 2	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:9837812']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0013502	amyloidosis, primary localized cutaneous, 2	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['OMIM:613955']	['ECO:0000304']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0012081	15q11q13 microduplication syndrome	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:8050626']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0032699	epilepsy, idiopathic generalized, susceptibility to, 15	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:27352968']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0023670	Bardet-Biedl syndrome 20	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:24290075']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0010478	SLC35A2-congenital disorder of glycosylation	biolink:Disease				biolink:has_mode_of_inheritance	HP:0001423	X-linked dominant inheritance	biolink:PhenotypicFeature		['PMID:34122512']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0970945	developmental and epileptic encephalopathy 116	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:38579670']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0030989	spermatogenic failure 53	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:33626338']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0009944	pyloric atresia	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['OMIM:265950']	['ECO:0000501']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0010736	split hand-foot malformation 2	biolink:Disease				biolink:has_mode_of_inheritance	HP:0001417	X-linked inheritance	biolink:PhenotypicFeature		['OMIM:313350']	['ECO:0000501']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0014381	cholestasis, progressive familial intrahepatic, 4	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:24614073']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0013421	type II complement component 8 deficiency	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['OMIM:613789']	['ECO:0000304']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0009421	hypogonadism, male	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['OMIM:241100']	['ECO:0000501']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0008312	autosomal dominant prognathism	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['OMIM:176700']	['ECO:0000304']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0859570	braddock-carey syndrome 2	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:28150392']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0032645	trichohepatoneurodevelopmental syndrome	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:30401460']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0009079	DOORS syndrome	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:17994565']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0008562	thumb deformity-alopecia-pigmentation anomaly syndrome	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['OMIM:188150']	['ECO:0000501']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0014653	retinitis pigmentosa 72	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:25882705']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0007497	ear antitragus, tag at base of	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['OMIM:128290']	['ECO:0000501']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0013571	acatalasia	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:11001624']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0014802	Cowden syndrome 7	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['PMID:26522472']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0010127	thymoma, familial	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['OMIM:274230']	['ECO:0000501']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0008006	Mobius syndrome	biolink:Disease				biolink:has_mode_of_inheritance	HP:0003745	Sporadic	biolink:PhenotypicFeature		['OMIM:157900']	['ECO:0000501']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0007505	obsolete earring holes, natural	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000006	Autosomal dominant inheritance	biolink:PhenotypicFeature		['OMIM:129000']	['ECO:0000304']	infores:hpo-annotations	['infores:monarchinitiative']
MONDO:0009677	autosomal recessive limb-girdle muscular dystrophy type 2C	biolink:Disease				biolink:has_mode_of_inheritance	HP:0000007	Autosomal recessive inheritance	biolink:PhenotypicFeature		['PMID:10507732']	['ECO:0006017']	infores:hpo-annotations	['infores:monarchinitiative']
