subject	subject_label	subject_category	subject_taxon	subject_taxon_label	negated	predicate	object	object_label	object_category	qualifiers	publications	has_evidence	primary_knowledge_source	aggregator_knowledge_source
HGNC:1917	CHD2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0014633	epilepsy with myoclonic atonic seizures	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:10591	SCN4A	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0008223	hypokalemic periodic paralysis	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:11465	SUPT16H	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0016835	14q11.2 microduplication syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:24160	BEAN1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0007296	spinocerebellar ataxia type 31	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:7495	MT-TQ	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0010790	MERRF syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:9179	POLG	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0008003	autosomal dominant progressive external ophthalmoplegia	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:7421	MT-CO2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0010789	MELAS syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:20344	UBR7	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0100038	complex neurodevelopmental disorder	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:28636	B9D2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0018921	Meckel syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:25018	TMEM216	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0018921	Meckel syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:7910	NPM1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0017598	primary cutaneous anaplastic large cell lymphoma	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:2198	COL1A2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0016470	Ehlers-Danlos/osteogenesis imperfecta syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:3023	DRD2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0000903	myoclonus-dystonia syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:11905	TNFRSF10B	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0004958	oral cavity squamous cell carcinoma	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:6469	KYNU	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0009372	encephalopathy due to hydroxykynureninuria	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:8957	PIGA	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0018346	ferro-cerebro-cutaneous syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:26558	HYLS1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0018772	Joubert syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:1307	CBY1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0018772	Joubert syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:6021	IL6ST	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0958115	autosomal recessive combined immunodeficiency due to complete IL6ST deficiency	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:21679	RSPO1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0012530	palmoplantar keratoderma-XX sex reversal-predisposition to squamous cell carcinoma syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:5383	IDH2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0016688	fibrillary astrocytoma	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:6636	LMNA	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0008915	dilated cardiomyopathy-hypergonadotropic hypogonadism syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:7905	NPHP1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0009728	nephronophthisis 1	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:10593	SCN5A	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:contributes_to	MONDO:0010086	obsolete sudden infant death syndrome	biolink:Disease					
HGNC:5394	CFI	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:contributes_to	MONDO:0013041	atypical hemolytic-uremic syndrome with I factor anomaly	biolink:Disease					
HGNC:9725	PYGL	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0009294	glycogen storage disease VI	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:7010	MEN1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0005048	pancreatic insulin-producing neuroendocrine tumor	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:6836	MAP1B	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0019587	autosomal dominant nonsyndromic hearing loss	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:8516	OTOG	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0019588	hearing loss, autosomal recessive	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:12587	UQCRFS1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0015448	mitochondrial complex III deficiency	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:9217	POU3F4	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0010558	choroideremia-deafness-obesity syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:1987	CITED2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0020436	atrial septal defect, sinus venosus type	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:11998	TP53	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0009837	choroid plexus papilloma	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:3434	ERCC2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0018053	trichothiodystrophy	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:3816	FOXJ1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0016575	primary ciliary dyskinesia	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:12371	RSPH1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0016575	primary ciliary dyskinesia	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:3372	EOMES	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0015745	microcephaly-polymicrogyria-corpus callosum agenesis syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:3755	FLNB	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0010094	spondylocarpotarsal synostosis syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:10706	SEC24D	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0016085	Cole-Carpenter syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:195	ADAM17	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0017411	neonatal inflammatory skin and bowel disease	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:10802	SFTPC	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0800504	idiopathic pulmonary fibrosis	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:15561	IL36RN	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0100491	generalized pustular psoriasis	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:12666	VCP	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0000507	inclusion body myopathy with Paget disease of bone and frontotemporal dementia	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:11772	TGFBR1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0018954	Loeys-Dietz syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:12782	WNT3	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0010110	tetraamelia-multiple malformations syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:18305	ATP6AP2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0010319	syndromic X-linked intellectual disability Hedera type	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:1100	BRCA1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0015686	primary peritoneal carcinoma	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:1497	CASK	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0010417	syndromic X-linked intellectual disability Najm type	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:18603	COL25A1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0007614	congenital fibrosis of extraocular muscles	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:8768	AIFM1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0010275	spondyloepimetaphyseal dysplasia, Bieganski type	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:10879	STIL	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0016660	autosomal recessive primary microcephaly	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:145	ACTG2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0016829	familial visceral myopathy	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:3765	FLT3	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0005224	acute myeloblastic leukemia without maturation	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:14388	GP6	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0013623	platelet-type bleeding disorder 11	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:8854	PEX12	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0019609	Zellweger spectrum disorders	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:10597	SCN9A	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0007571	primary erythermalgia	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:2488	NKX2-5	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0019855	athyreosis	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:12373	TSHR	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0019855	athyreosis	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:3688	FGFR1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0008150	osteoglophonic dysplasia	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:16068	PCNT	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0008872	microcephalic osteodysplastic primordial dwarfism type II	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:3808	FOXE3	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0019625	familial thoracic aortic aneurysm and aortic dissection	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:3755	FLNB	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0007168	atelosteogenesis type III	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:2514	CTNNB1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0018907	craniopharyngioma	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:3602	FBLN5	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0017237	hereditary sensorimotor neuropathy with hyperelastic skin	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:11769	TGFB3	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0017402	familial isolated arrhythmogenic ventricular dysplasia, biventricular form	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:18085	VMA12	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0014790	TMEM199-CDG	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:12423	TULP1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0019200	retinitis pigmentosa	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:8548	P4HB	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0008146	osteogenesis imperfecta type 1	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:4180	GBE1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0017695	glycogen storage disease due to glycogen branching enzyme deficiency, progressive hepatic form	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:3689	FGFR2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0019660	Pfeiffer syndrome type 2	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:2398	CRYBB2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0021548	total early-onset cataract	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:10994	SLC26A2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0010966	achondrogenesis type IB	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:10483	RYR1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0018752	exercise-induced malignant hyperthermia	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:21390	RIPPLY2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0010180	autosomal recessive spondylocostal dysostosis	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:21042	NUS1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0018614	undetermined early-onset epileptic encephalopathy	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:6243	KCNE3	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0008223	hypokalemic periodic paralysis	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:4795	H6PD	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0000193	cortisone reductase deficiency	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:7866	NOG	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0008484	stapes ankylosis with broad thumbs and toes	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:19351	BICC1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0004691	autosomal dominant polycystic kidney disease	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:9967	RET	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0017190	sporadic pheochromocytoma/secreting paraganglioma	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:7774	NFAT5	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0033969	inflammatory bowel disease-recurrent sinopulmonary infections syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:7481	MT-TF	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0850089	Gitelman-like kidney tubulopathy due to mitochondrial DNA mutation	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:4798	HABP2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0017895	familial papillary or follicular thyroid carcinoma	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:2953	DNAH9	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0018677	visceral heterotaxy	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:5147	HPD	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0007700	hawkinsinuria	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:25705	KCTD17	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0000903	myoclonus-dystonia syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:2911	DLST	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0017366	hereditary pheochromocytoma-paraganglioma	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:24809	SSUH2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0007436	dentin dysplasia type I	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:10618	CCL2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:contributes_to	MONDO:0004951	susceptibility to HIV infection	biolink:Disease					
HGNC:4948	HLA-DRB1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:contributes_to	MONDO:0021571	multiple sclerosis, susceptibility to 1	biolink:Disease					
HGNC:9594	PTGER2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:contributes_to	MONDO:0008834	asthma, nasal polyps, and aspirin intolerance	biolink:Disease					
HGNC:1974	CHUK	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0013334	cocoon syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:9701	PURA	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0014512	PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome due to a point mutation	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:1390	CACNA1C	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0035678	Timothy syndrome type 1	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:10801	SFTPB	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0100131	pediatric acute respiratory distress syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:1304	MRAP	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0008733	familial glucocorticoid deficiency	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:319	ACAN	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0013014	spondyloepimetaphyseal dysplasia, aggrecan type	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:10872	ST3GAL5	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0018274	GM3 synthase deficiency	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:2202	COL4A1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0020496	familial porencephaly	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:7060	MGP	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0009495	Keutel syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:894	AVP	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0007450	neurohypophyseal diabetes insipidus	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:14348	HTRA2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0017279	young-onset Parkinson disease	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:8804	PDGFRB	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0015690	myeloid neoplasm associated with PDGFRB rearrangement	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:21054	RSPH3	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0016575	primary ciliary dyskinesia	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:14857	COG5	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0013325	COG5-congenital disorder of glycosylation	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:3688	FGFR1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0017833	primary hypereosinophilic syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:336	AGTR1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0009970	renal tubular dysgenesis of genetic origin	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:16400	NLRP3	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0018768	familial cold autoinflammatory syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:17098	DICER1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0020542	malignant Sertoli-Leydig cell tumor of ovary	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:2651	CYP7A1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0016203	hypercholesterolemia due to cholesterol 7alpha-hydroxylase deficiency	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:4932	HLA-B	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0017151	obsolete pulmonary arterial hypertension associated with connective tissue disease	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:13797	PRX	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0013959	Charcot-Marie-Tooth disease type 4F	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:4379	GNA11	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0019325	phakomatosis cesioflammea	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:16290	TRIM33	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0015447	differentiated thyroid carcinoma	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:7456	MT-ND2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0010788	Leber hereditary optic neuropathy	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:6998	MEFV	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0007191	Behcet disease	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:3756	FLNC	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0013550	distal myopathy with posterior leg and anterior hand involvement	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:6814	MAGEL2	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0020298	Prader-Willi syndrome due to maternal uniparental disomy of chromosome 15	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:25896	ORAI1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0008051	tubular aggregate myopathy	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:10583	SCN11A	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0009459	channelopathy-associated congenital insensitivity to pain, autosomal recessive	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:2026	CLCNKA	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0019524	Bartter syndrome type 4	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:18856	CREB3L1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0009804	osteogenesis imperfecta type 3	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:1677	CD247	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0015703	T-B+ severe combined immunodeficiency due to CD3delta/CD3epsilon/CD3zeta	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:1151	BUB3	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0000141	mosaic variegated aneuploidy syndrome	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:2411	CRYGD	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0020374	cerulean cataract	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
HGNC:2711	DCTN1	biolink:Gene	NCBITaxon:9606	Homo sapiens		biolink:gene_associated_with_condition	MONDO:0004976	amyotrophic lateral sclerosis	biolink:Disease				infores:orphanet	['infores:monarchinitiative']
