g2p id,gene symbol,gene mim,hgnc id,previous gene symbols,disease name,disease mim,disease MONDO,allelic requirement,cross cutting modifier,confidence,variant consequence,variant types,molecular mechanism,molecular mechanism support,molecular mechanism categorisation,molecular mechanism evidence,phenotypes,publications,additional mined publications,panel,comments,date of last review,review
G2P00409,GJB3,603324,4285,CX31; DFNA2; EKV,GJB3-related deafness (monoallelic),220290,MONDO:0009076,monoallelic_autosomal,potential secondary finding,moderate,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0005101,29106878; 33708733; 9843210,10080176; 10890142; 11309368; 11933201; 15850684; 16259330; 17259707; 19050930; 19283857; 22154049; 24737404; 25649612; 25724631; 26361564; 27176802; 28429364; 28717060; 29331002; 30651814; 31150550; 32645618; 33907123; 35177385,DD; Skin,,2022-08-03 13:16:26+00:00,
G2P00410,NF1,613113,7765,,NF1-related neurofibromatosis,162200,MONDO:0018975,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000028; HP:0000119; HP:0000152; HP:0000238; HP:0000256; HP:0000272; HP:0000286; HP:0000316; HP:0000358; HP:0000369; HP:0000465; HP:0000470; HP:0000478; HP:0000494; HP:0000501; HP:0000508; HP:0000707; HP:0000750; HP:0000818; HP:0000822; HP:0000915; HP:0000917; HP:0000924; HP:0000957; HP:0000997; HP:0001067; HP:0001250; HP:0001256; HP:0001324; HP:0001328; HP:0001480; HP:0001507; HP:0001548; HP:0001574; HP:0001626; HP:0001642; HP:0001684; HP:0001909; HP:0001920; HP:0002162; HP:0002385; HP:0002410; HP:0002414; HP:0002521; HP:0002650; HP:0002664; HP:0002666; HP:0002857; HP:0002858; HP:0002859; HP:0002864; HP:0002897; HP:0002967; HP:0003002; HP:0003011; HP:0004322; HP:0004482; HP:0005272; HP:0006851; HP:0007340; HP:0007565; HP:0009592; HP:0009732; HP:0009734; HP:0009735; HP:0009736; HP:0009737; HP:0010302; HP:0030052; HP:0040064; HP:0100697; HP:0100723,10677298; 10712197; 11258625; 11389087; 11704931; 12438263; 12483293; 12707950; 1302608; 13680360; 1377942; 15520408; 15523642; 1568247; 15948193; 1719426; 1745350; 1757093; 1783401; 1937470; 19449407; 19845691; 2134734; 2516456; 2517530; 2517531; 2517532; 30308447; 3141830; 3152467; 7485153; 7542886; 7550323; 7607663; 7633431; 7649559; 7655472; 7746388; 8317503; 8664912; 9003501; 9529361; 9668168,35187958; 36803641; 37038321; 37401974; 37460655; 37599594; 37635082; 37993698; 38318699; 38375876; 38469797; 38825366; 38862389; 38987187; 39105762; 39140979; 39225241; 39254838; 39270790; 39366539; 39380389; 39559002; 39608493; 39643432; 39674537; 39676297; 39722341; 39730180; 39759190; 39764141; 39773869; 39799317; 39848286; 39857730; 39868496; 39896307; 39906425; 39925447; 39932063; 39981478; 40009967; 40033916; 40051696; 40054547; 40068833; 40087579; 40113446; 40120336; 40133996; 40139761; 40167261; 40186343; 40209081; 40211109; 40225101; 40234075; 40235035; 40237330; 40244956; 40247846; 40248182; 40282482; 40289159; 40298431; 40299482; 40305081; 40327120; 40338995; 40342626; 40347251; 40357806; 40361417; 40390741; 40393479; 40402550; 40408086; 40410838; 40412721; 40417234; 40438280; 40467291; 40471421; 40493756; 40520921; 40551856; 40568288; 40591546; 40617948; 40625468; 40642196; 40686803; 40695499; 40697342; 40703410; 40703627; 40706993; 40707315; 40709404; 40736848; 40741214,DD; Skin; Cancer; Skeletal,,2023-05-24 09:07:27+00:00,
G2P00415,SGSH,605270,10818,HSS; MPS3A; SFMD,SGSH-related mucopolysaccharidosis,252900,MONDO:0009655,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000250; HP:0000280; HP:0000365; HP:0000664; HP:0000752; HP:0000900; HP:0000943; HP:0001007; HP:0001249; HP:0001250; HP:0001387; HP:0001507; HP:0001670; HP:0001744; HP:0002014; HP:0002159; HP:0002208; HP:0002240; HP:0002360; HP:0002788; HP:0003309,12702166; 15637719; 30593151; 37596900; 9158154,11668611; 11793481; 12000360; 15146460; 15902564; 17128482; 18407553; 18846687; 21393040; 21671382; 21910976; 22976768; 24576347; 24582005; 24875751; 25345095; 25807448; 25851924; 26331342; 26787381; 27296532; 27590925; 27896117; 28101780; 28921412; 30023302; 31236806; 31385193; 37091798; 37772257; 38149346; 38841321; 39897474; 39992041,DD; Skin; Skeletal,,2023-05-24 09:07:27+00:00,
G2P00420,FANCE,613976,3586,FACE; FAE,FANCE-related Fanconi anemia,600901,MONDO:0010953,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000028; HP:0000081; HP:0000085; HP:0000086; HP:0000104; HP:0000252; HP:0000365; HP:0000486; HP:0000568; HP:0000815; HP:0000957; HP:0000978; HP:0001017; HP:0001249; HP:0001518; HP:0001875; HP:0001876; HP:0001896; HP:0001909; HP:0003213; HP:0003214; HP:0003221; HP:0003974; HP:0004322; HP:0009777; HP:0009778; HP:0009943; HP:0012210; HP:0030962,10205272; 11001585; 9382107,11939257; 12389351; 28493158; 36333938; 36639848; 39396515; 40084550,DD; Skin,,2025-01-28 23:06:35+00:00,
G2P00436,ERCC2,126340,3434,EM9; MAG; MGC102762; MGC126218; MGC126219; XPD,ERCC2-related cerebrooculofacioskeletal syndrome,610756,MONDO:0012553,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000046; HP:0000054; HP:0000135; HP:0000252; HP:0000271; HP:0000347; HP:0000365; HP:0000407; HP:0000444; HP:0000490; HP:0000491; HP:0000509; HP:0000518; HP:0000568; HP:0000613; HP:0000621; HP:0000656; HP:0000765; HP:0000992; HP:0001009; HP:0001019; HP:0001029; HP:0001249; HP:0001251; HP:0001257; HP:0001263; HP:0001265; HP:0001266; HP:0001268; HP:0001371; HP:0001511; HP:0001518; HP:0001808; HP:0001838; HP:0002099; HP:0002299; HP:0002719; HP:0002751; HP:0003079; HP:0003819; HP:0004315; HP:0004322; HP:0004334; HP:0005214; HP:0007479; HP:0007485; HP:0100490,11443545; 11709541; 15220921; 7585650; 7849702; 7920640; 8571952; 9012405; 9101292; 9195225; 9758621,19085937; 20687508; 22617342; 25002996; 27396511; 27862069; 29169765; 29989875; 30580289; 31282071; 31803976; 32047639; 32557569; 32802388; 33369099; 33711971; 33733458; 34593652; 35699229; 36103153; 38422792; 39055713; 7963680,DD; Skin,,2017-09-01 16:19:15+00:00,
G2P00440,RET,164761,9967,CDHF12; CDHR16; HSCR1; MEN2A; MEN2B; MTC1; PTC; RET51,RET-related renal agenesis,,MONDO:0018470,biallelic_autosomal,,limited,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000093; HP:0000104; HP:0000110; HP:0000148; HP:0000278; HP:0000316; HP:0000369; HP:0000786; HP:0000813; HP:0000822; HP:0001562; HP:0001760; HP:0002089,,,Skin,,2022-08-19 08:42:26+00:00,
G2P00442,ZMPSTE24,606480,12877,FACE-1; HGPS; PRO1; STE24; STE24P,ZMPSTE24-related lethal restrictive dermopathy,275210,MONDO:0800042,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000160; HP:0000270; HP:0000292; HP:0000320; HP:0000347; HP:0000418; HP:0000464; HP:0000520; HP:0000678; HP:0000831; HP:0000842; HP:0000894; HP:0000905; HP:0001070; HP:0001371; HP:0001870; HP:0001952; HP:0002299; HP:0003074; HP:0003077; HP:0003635; HP:0004334; HP:0005995; HP:0006480; HP:0008070; HP:0009002; HP:0009064; HP:0009803; HP:0009839,12913070,15317753; 15843403; 15937076; 16297189; 16301408; 16722806; 17090536; 17152860; 18435794; 18671782; 19020898; 19139791; 19383993; 19504603; 20034068; 20101687; 20550970; 20635340; 20814950; 21108632; 21121943; 21267004; 21488301; 22746836; 23597553; 24169522; 26379196; 26627141; 27410998; 29341437; 29595749; 30461078; 30548811; 30919593; 31856865; 34647350; 34961372; 35491649; 35597529; 36876346; 36927562; 37270786; 38572040; 38965877; 39993161,DD; Skin,,2025-01-21 16:00:23+00:00,
G2P00447,KIT,164920,6342,C-KIT; CD117; PBT; SCFR,KIT-related piebaldism,172800,MONDO:0008244,monoallelic_autosomal,restricted mutation set,definitive,absent gene product; altered gene product structure,,loss of function,inferred,,,HP:0000006; HP:0000478; HP:0000598; HP:0000707; HP:0001100; HP:0001574; HP:0002211; HP:0002251; HP:0002664; HP:0007443; HP:0007542; HP:0007544; HP:0025031,1717985; 29896733; 31341943; 31497890; 36438053,10468886; 10680913; 11074500; 11174389; 11427472; 12204004; 12743781; 1279971; 1370874; 1373335; 1373975; 1376329; 1384325; 15737214; 16849350; 17107413; 1720553; 17710669; 19152169; 19416250; 20098451; 20137753; 20688482; 20818822; 21680281; 22264755; 22438235; 22608575; 23083126; 23399981; 23598963; 23610110; 24000325; 24008407; 24612852; 24847623; 24961053; 25130709; 25176472; 25199540; 25355368; 25910686; 26149588; 27981619; 29200776; 29604336; 29693058; 29923175; 31284637; 32168380; 32220041; 32716058; 32876036; 33155701; 33194047; 33422680; 33754335; 33911651; 34374464; 35605594; 37086476; 37357653; 37863736; 38524391; 38887855; 7525736; 7529964; 7687267; 7694728; 8415299; 8680409; 8875953; 9029028; 9450866; 9674408; 9699740,DD; Eye; Skin,,2022-08-03 10:51:21+00:00,
G2P00466,HRAS,190020,5173,HRAS1,HRAS-related congenital myopathy with excess of muscle spindles,218040,MONDO:0009026,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,gain of function,inferred,,,HP:0000006; HP:0000083; HP:0000158; HP:0000179; HP:0000218; HP:0000238; HP:0000256; HP:0000260; HP:0000280; HP:0000286; HP:0000293; HP:0000307; HP:0000316; HP:0000347; HP:0000358; HP:0000369; HP:0000463; HP:0000465; HP:0000470; HP:0000486; HP:0000494; HP:0000508; HP:0000768; HP:0000956; HP:0001000; HP:0001187; HP:0001249; HP:0001263; HP:0001508; HP:0001548; HP:0001552; HP:0001561; HP:0001598; HP:0001609; HP:0001622; HP:0001629; HP:0001631; HP:0001634; HP:0001639; HP:0001642; HP:0001699; HP:0001762; HP:0001771; HP:0001808; HP:0001814; HP:0001869; HP:0001943; HP:0002021; HP:0002033; HP:0002059; HP:0002093; HP:0002107; HP:0002119; HP:0002212; HP:0002779; HP:0002780; HP:0002859; HP:0002862; HP:0002870; HP:0002996; HP:0003745; HP:0003764; HP:0004322; HP:0005280; HP:0005989; HP:0006191; HP:0007099; HP:0008070; HP:0011675; HP:0012081,16170316; 16443854; 16835863; 17054105; 17056636; 17412879; 17468812; 18039947; 18247425; 19995790,25070542; 26001911; 28455154; 31712860; 32779773; 37170693; 37406309,DD; Skin,,2017-09-01 16:19:15+00:00,
G2P00482,PEX26,608666,22965,FLJ20695,PEX26-related Zellweger syndrome,614872,MONDO:0013938,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000028; HP:0000047; HP:0000126; HP:0000158; HP:0000218; HP:0000244; HP:0000256; HP:0000268; HP:0000272; HP:0000286; HP:0000311; HP:0000316; HP:0000347; HP:0000348; HP:0000358; HP:0000369; HP:0000407; HP:0000431; HP:0000457; HP:0000463; HP:0000478; HP:0000501; HP:0000505; HP:0000510; HP:0000512; HP:0000518; HP:0000543; HP:0000556; HP:0000565; HP:0000580; HP:0000582; HP:0000598; HP:0000639; HP:0000707; HP:0000835; HP:0000846; HP:0000939; HP:0000954; HP:0001088; HP:0001193; HP:0001249; HP:0001250; HP:0001252; HP:0001263; HP:0001265; HP:0001271; HP:0001284; HP:0001319; HP:0001401; HP:0001410; HP:0001425; HP:0001508; HP:0001591; HP:0001623; HP:0001629; HP:0001643; HP:0001762; HP:0001838; HP:0001840; HP:0001892; HP:0001999; HP:0002007; HP:0002089; HP:0002126; HP:0002240; HP:0002282; HP:0002416; HP:0002570; HP:0002750; HP:0002967; HP:0003011; HP:0003146; HP:0003355; HP:0003455; HP:0003577; HP:0004492; HP:0004734; HP:0005469; HP:0005989; HP:0006579; HP:0006887; HP:0006894; HP:0007370; HP:0007759; HP:0008167; HP:0008665; HP:0010655; HP:0010696; HP:0010808; HP:0010864; HP:0011039; HP:0025031,12851857,16257970; 17336976; 19105186; 28823628; 29246349; 30446579; 33912394; 33926089; 34430430; 39359950; 39757991,DD; Skin,,2025-01-28 08:51:03+00:00,
G2P00499,AR,313700,644,AIS; DHTR; HUMARA; NR3C4; SBMA; SMAX1,AR-related spinal and bulb muscul atrophy,313200,,monoallelic_X_hemizygous,potential secondary finding; restricted mutation set,definitive,altered gene product structure,,dominant negative,inferred,,,HP:0000029; HP:0000144; HP:0000153; HP:0000763; HP:0000771; HP:0001260; HP:0001265; HP:0001283; HP:0001337; HP:0001419; HP:0002015; HP:0002380; HP:0003236; HP:0003394; HP:0003581; HP:0003677; HP:0003690; HP:0008981; HP:0009830,12470181; 1303195; 1449253; 15659427; 2062380; 28877561; 34922802; 37058074,10079022; 10419008; 10434308; 10680293; 10838245; 10842259; 10899444; 11436124; 11473958; 12051019; 12221177; 12445917; 12481545; 12641825; 1436532; 1461383; 1513460; 15830083; 15851746; 15956082; 16388114; 17720778; 18407238; 18592136; 19078709; 19078730; 19259961; 19405197; 20184516; 20846673; 2222245; 2362427; 24872216; 25047668; 26069122; 26298608; 26547319; 26901084; 28473226; 29102238; 29137918; 29427100; 29582157; 30099245; 30815925; 30838350; 31393562; 31686397; 31743255; 34993372; 35661131; 35996994; 36376797; 37572362; 38405402; 39009627; 7477059; 7489816; 7626493; 7894219; 7920176; 7931399; 8187377; 8322680; 8331366; 8410070; 8545913; 8708690; 8710782; 8725492; 8732995; 8749704; 8867071; 8867072; 9077516; 9434091,DD; Skin,,2022-08-03 13:37:53+00:00,
G2P00502,IRF6,607199,6121,LPS; OFC6; VWS; VWS1,IRF6-related Van der Woude syndrome,119300,MONDO:0007333,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000175; HP:0000193; HP:0000196; HP:0000204; HP:0000668,12219090; 12920575; 14618417; 14757865; 18478600; 19842205,12632105; 12964020; 14640113; 14640117; 14640119; 14640120; 14640121; 14640122; 15013698; 15300989; 15324408; 15472655; 15647839; 15988826; 16160700; 16211254; 16998136; 17122170; 17366841; 17549393; 17551329; 18247422; 18506368; 18813858; 19282774; 19449419; 19536562; 19623037; 20184620; 20660977; 20818247; 20845047; 20856020; 20856073; 21045959; 21447942; 21468557; 21574244; 21995291; 22440537; 23510002; 23713753; 23915469; 24360809; 24442519; 24647295; 24936515; 25489771; 25579819; 26346622; 26900403; 27243668; 27286731; 27834299; 29115498; 29666346; 29708799; 29916977; 30053123; 30946036; 30982524; 31299817; 31468312; 31488442; 32108996; 32558391; 32582293; 32784565; 32945398; 33346530; 33906476; 34430173; 34643600; 34787023; 35906647; 36638957; 36811272; 36866619; 36901693; 36936396; 37107607; 37961322; 38903762; 39109995; 39114717; 39679673; 39902929; 40084670; 40149423,DD; Skin,,2025-01-28 09:07:50+00:00,
G2P00507,AR,313700,644,AIS; DHTR; HUMARA; NR3C4; SBMA; SMAX1,AR-related androgen insensitivity syndrome,300068,MONDO:0019154,monoallelic_X_hemizygous,potential secondary finding,definitive,absent gene product,,loss of function,inferred,,,HP:0000023; HP:0000771; HP:0000786; HP:0001419; HP:0001507; HP:0001939; HP:0002215; HP:0002225; HP:0002550; HP:0002664; HP:0008232; HP:0008730,10999816; 11549642; 1430233; 2236003; 27110943; 38938059; 39722830; 40352611,29118296; 29267169; 29396419; 29582157; 29693241; 29859233; 29949163; 30064134; 30251955; 30316867; 30401990; 30449224; 30550360; 30742848; 30815925; 30964356; 31012339; 31351520; 31393562; 31401253; 31429517; 31499074; 31668289; 31671693; 32229106; 32338288; 32345305; 32435981; 32493623; 32497951; 32515122; 32738419; 32985417; 33088761; 33108824; 33201394; 33385475; 33505695; 33514065; 33602557; 33691326; 33750429; 33960260; 33980561; 34152287; 34276780; 34333495; 34471093; 34537773; 34670306; 34689141; 34700362; 34786658; 34829455; 34833359; 35047615; 35051551; 35135181; 35253500; 35351434; 35437733; 35445939; 35489414; 35660466; 35974208; 36159980; 36273444; 36411944; 36506311; 36553343; 36556938; 36617173; 36708848; 36731508; 36745277; 36852701; 37147882; 37274790; 37287652; 37300628; 37346838; 37572362; 37576790; 38398243; 38420910; 38530023; 38737445; 38761274; 38895190; 38911109; 38923406; 39009627; 39200206; 39394131; 39452478; 39555589; 39829003; 40247401; 40335402; 40699748,DD; Skin,,2022-08-03 13:13:16+00:00,
G2P00517,WDR19,608151,18340,CFAP66; DYF-2; FAP66; FLJ23127; IFT144; KIAA1638; NPHP13; ORF26; OSEG6; PWDMP,WDR19-related cranioectodermal dysplasia,614378,MONDO:0013719,biallelic_autosomal,,definitive,absent gene product; altered gene product structure,,loss of function,inferred,,,HP:0000007; HP:0000112; HP:0000233; HP:0000293; HP:0000319; HP:0000411; HP:0000510; HP:0000540; HP:0000556; HP:0000767; HP:0000774; HP:0000973; HP:0001382; HP:0001385; HP:0002007; HP:0003774; HP:0004322; HP:0004442; HP:0005528; HP:0006532; HP:0009836; HP:0009882; HP:0010174; HP:0010554,22019273,23683095; 28621010; 29121203; 32323121; 34354814; 36833411; 38589766; 39163899; 40647705,DD; Eye; Skin; Skeletal,,2025-01-21 11:34:30+00:00,
G2P00536,PMM2,601785,9115,CDG1; CDG1A; CDGS; PMI; PMI1,PMM2-related congenital disorder of glycosylation,212065,MONDO:0008907,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000093; HP:0000100; HP:0000107; HP:0000114; HP:0000119; HP:0000152; HP:0000219; HP:0000252; HP:0000400; HP:0000478; HP:0000510; HP:0000565; HP:0000598; HP:0000639; HP:0000707; HP:0000769; HP:0000815; HP:0000818; HP:0000821; HP:0000924; HP:0000938; HP:0001197; HP:0001250; HP:0001251; HP:0001252; HP:0001263; HP:0001265; HP:0001271; HP:0001324; HP:0001371; HP:0001395; HP:0001397; HP:0001507; HP:0001508; HP:0001560; HP:0001574; HP:0001626; HP:0001638; HP:0001698; HP:0001790; HP:0001871; HP:0001894; HP:0001929; HP:0001939; HP:0001976; HP:0002013; HP:0002014; HP:0002240; HP:0002401; HP:0002715; HP:0002720; HP:0002808; HP:0002910; HP:0003011; HP:0003073; HP:0003146; HP:0003186; HP:0003549; HP:0003642; HP:0003645; HP:0004315; HP:0005280; HP:0006955; HP:0007552; HP:0008151; HP:0008209; HP:0008872; HP:0025031,10527672; 10602363; 10801058; 10922383; 11916319; 17307006; 19235233; 21937992; 9140401; 9497260; 9781039; 9887379,25681648; 26430078; 26805780; 27134828; 28108845; 28122681; 28139241; 28341975; 28373276; 28425223; 28435156; 28685491; 28742265; 28762107; 28807751; 28855921; 28915903; 28940310; 28954837; 29079546; 29229467; 29361989; 29470411; 29492447; 29654385; 30293989; 30304743; 30397276; 30454869; 30464053; 30653653; 30740725; 30857461; 30991241; 31117816; 31420886; 31640729; 31727010; 31803566; 31981409; 32071842; 32185602; 32595772; 32635232; 32685345; 32841164; 32874916; 32962735; 33133147; 33204593; 33209585; 33340551; 33407696; 33413482; 33580824; 33619652; 33632285; 33643843; 33663989; 33858316; 34277356; 34440401; 34441372; 34682117; 34708008; 35154715; 35281664; 35308014; 35491370; 36221102; 36309700; 36412659; 36719165; 36773065; 36965289; 37042760; 37180418; 37224763; 37274081; 37492729; 37597336; 37644541; 37876147; 38129426; 38308356; 38427364; 38433930; 38439013; 38489976; 38550576; 38917675; 39105373; 39482754; 39923392; 40191061; 40307862; 40555085; 40587905; 40685250; 40737785,DD; Eye; Skin,,2017-09-01 16:19:16+00:00,
G2P00537,SOX10,602229,11190,DOM; SOX-10; WS2E; WS4,"SOX10-related peripheral demyelinating neuropathy, central dysmyelinating leukodystrophy, Waardenburg syndrome, and Hirschsprung disease",609136,,monoallelic_autosomal,restricted mutation set,definitive,altered gene product structure,,dominant negative,inferred,,,HP:0000006; HP:0000028; HP:0000119; HP:0000152; HP:0000407; HP:0000458; HP:0000478; HP:0000598; HP:0000639; HP:0000707; HP:0000762; HP:0001053; HP:0001100; HP:0001249; HP:0001251; HP:0001263; HP:0001265; HP:0001284; HP:0001319; HP:0001574; HP:0001761; HP:0002211; HP:0002226; HP:0002227; HP:0002313; HP:0002460; HP:0002510; HP:0002936; HP:0003011; HP:0003693; HP:0004336; HP:0004463; HP:0006978; HP:0007108; HP:0007182; HP:0007266; HP:0011096; HP:0011382; HP:0012332; HP:0025031; HP:0040064,10482261; 10762540; 11026454; 12447940; 19764030,10231870; 11546831; 12189494; 15470753; 1636383; 16504559; 17448776; 17999358; 18348274; 20127975; 20130826; 21822601; 22246888; 22963253; 23680208; 24357527; 24440785; 26100139; 26296878; 27240497; 27759048; 28328136; 28534044; 28544110; 29407415; 29681101; 29792164; 30559775; 30854529; 32908492; 33362852; 33442024; 34095692; 34667088; 35725288; 37799300; 38659011; 38854277; 39680495; 39755840; 40364458; 40650035; 40702859; 9462749,DD; Eye; Skin,,2018-01-20 21:16:39+00:00,
G2P00545,DSG1,125670,3048,CDHF4; DSG,"DSG1-related severe dermatitis, multiple allergies and metabolic wasting",615508,,biallelic_autosomal,,strong,absent gene product,,loss of function,inferred,,,,23974871,25041099; 26288349; 27154412; 27632246; 29604126; 32126589; 33666035; 33818390; 34657339; 38240109; 39644136; 40207438,DD; Skin,,2017-09-01 16:19:15+00:00,
G2P00550,LEMD3,607844,28887,MAN1,LEMD3-related Buschke-Ollendorff syndrome,166700,MONDO:0008157,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0001371; HP:0001387; HP:0001609; HP:0003676; HP:0003764; HP:0010739; HP:0011001,12749062; 15489854; 17223882; 19438932; 9295073,15847215; 16470551; 17220210; 17505164; 17622481; 18284671; 18313966; 18489034; 19298872; 20618940; 20678097; 20732851; 21679808; 21985280; 22987822; 24917176; 26135202; 26694706; 26708699; 26711937; 27007781; 27267960; 27382493; 28407409; 28840995; 29393055; 29465813; 29537144; 31943321; 31976147; 31990479; 32151766; 32519343; 34098227; 35642708,DD; Skin; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00575,COL1A1,120150,2197,OI4,COL1A1-related Caffey disease,114000,MONDO:0007244,monoallelic_autosomal,,definitive,uncertain,,undetermined,inferred,,,HP:0000006; HP:0001945; HP:0002982; HP:0004490; HP:0005731; HP:0006465,15864348; 34272483,11317364; 12590186; 15864344; 16879195; 17309652; 18553566; 1867198; 18704262; 21249479; 21567126; 23389580; 24389367; 26480307; 27245539; 28668235; 28725987; 28956891; 30838070; 31016912; 31218159; 33775700; 34107839; 37448157; 40035361; 40620547; 9101304; 9682085,DD; Skin; Skeletal,,2023-05-24 09:07:28+00:00,
G2P00576,CDH3,114021,1762,CDHP; PCAD,"CDH3-related ectodermal dysplasia, ectrodactyly, and macular dystrophy (EEM syndrome)",225280,MONDO:0009155,biallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000007; HP:0000152; HP:0000164; HP:0000478; HP:0000618; HP:0000653; HP:0000687; HP:0000691; HP:0000924; HP:0000968; HP:0001159; HP:0001171; HP:0001574; HP:0001592; HP:0001597; HP:0002209; HP:0003011; HP:0003549; HP:0003777; HP:0004528; HP:0007754; HP:0009473; HP:0012385; HP:0040064; HP:0045075; HP:0100257,11544476; 12445216; 15805154; 22140374,14708629; 15166507; 16120155; 17342797; 19076794; 20140736; 20203473; 22348569; 23143461; 27157923; 27386845; 27456782; 27617529; 28061825; 28380103; 29260097; 30710256; 31431935; 31645385; 31696509; 33614726; 35038959; 35996915; 36779776; 37850495; 39046397; 40330852,DD; Eye; Skin; Skeletal,,2025-01-27 22:34:41+00:00,
G2P00577,PAX3,606597,8617,HUP2; PAX-3; WS1,PAX3-related Waardenburg syndrome (monoallelic),193500,MONDO:0008670,monoallelic_autosomal,,definitive,absent gene product,,loss of function,inferred,,,HP:0000006; HP:0000119; HP:0000152; HP:0000202; HP:0000272; HP:0000303; HP:0000316; HP:0000319; HP:0000327; HP:0000407; HP:0000430; HP:0000431; HP:0000478; HP:0000574; HP:0000581; HP:0000598; HP:0000664; HP:0000707; HP:0000912; HP:0000924; HP:0001100; HP:0001193; HP:0001574; HP:0002211; HP:0002216; HP:0002226; HP:0002227; HP:0002414; HP:0002475; HP:0002946; HP:0003196; HP:0003250; HP:0005815; HP:0007443; HP:0007894; HP:0007990; HP:0008527,1303193; 1308353; 1347148; 1347149; 14556253; 1887852; 20478267; 7726174; 7825605; 7833953; 7897628; 7902163; 8019556; 8162027; 8447316; 8490648; 8533800; 8664898; 8799378; 9067759; 9232624; 9452070; 9654197,10779847; 11558766; 11683776; 11730045; 12070244; 12072799; 12444107; 12949970; 15200507; 16638435; 16971891; 17139175; 17254487; 17627390; 18704124; 18761541; 20127975; 20199465; 20664692; 21488309; 22136859; 22205830; 23163891; 23378733; 23512835; 24753315; 24839464; 25932447; 26275939; 26279250; 26405672; 26512583; 27031059; 27081571; 27759048; 28686331; 28690861; 29115496; 29224756; 29287868; 30173992; 30314436; 30394532; 30854529; 30936914; 31190477; 31213145; 31812001; 32086958; 32168437; 32246869; 32250160; 32281454; 32940795; 32990402; 33747040; 34038854; 34142234; 34149797; 34456975; 34956325; 36329483; 37000337; 37125626; 37704892; 38411002; 39070423; 39850491; 40702859; 7091186; 7942851; 8103404; 8589691; 8667990; 8845842; 9021013; 9192262; 9279758; 9541113,DD; Skin,,2015-07-22 16:14:42+00:00,
G2P00599,LMNA,150330,6636,CMD1A; HGPS; LGMD1B; LMN1; LMNL1; MADA; PRO1,LMNA-related familial partial lipodystrophy,151660,MONDO:0007906,monoallelic_autosomal,potential secondary finding,definitive,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,HP:0000006; HP:0000119; HP:0000147; HP:0000152; HP:0000287; HP:0000311; HP:0000468; HP:0000707; HP:0000818; HP:0000822; HP:0000831; HP:0000842; HP:0000956; HP:0000991; HP:0001007; HP:0001015; HP:0001397; HP:0001574; HP:0001626; HP:0001735; HP:0001939; HP:0002155; HP:0002240; HP:0002621; HP:0002715; HP:0003011; HP:0003074; HP:0003233; HP:0003326; HP:0003549; HP:0003635; HP:0003712; HP:0003758; HP:0008739; HP:0008887; HP:0008985; HP:0008993; HP:0009002; HP:0009125; HP:0012645; HP:0025031; HP:0025142,10587585; 10655060; 10739751,30105547; 30954027; 31136304; 31263448; 31807803; 31836692; 31863320; 32012908; 32245113; 32336741; 32408651; 32455078; 32517491; 32524016; 32548202; 32571898; 32666643; 32695585; 32719615; 32740430; 32793522; 32818388; 32842478; 32846814; 32913962; 32914734; 32939435; 32962641; 33032896; 33038109; 33124102; 33422685; 33803191; 33859056; 33916827; 33923914; 33933609; 33940562; 33953703; 34106654; 34292171; 34340952; 34562561; 34680903; 34768595; 34808346; 34816081; 34979702; 35205214; 35242549; 35384599; 35440056; 35526016; 35729056; 35785371; 35821558; 35822709; 35920656; 36045645; 36384727; 36397776; 36400409; 36899861; 36899919; 37025686; 37081489; 37231758; 37303127; 37303410; 37348923; 37425136; 37679847; 38259623; 38476290; 38732148; 38739524; 38887266; 39101600; 39103709; 39125589; 39171574; 39227868; 39283931; 39420889; 39470804; 39550450; 39669119; 39829337; 39894135; 39940784; 39998502; 40178405; 40191628; 40225500; 40367289; 40459373; 40610603; 40619352; 40671313; 40738567,DD; Skin,,2022-08-03 11:59:29+00:00,
G2P00610,KRT74,608248,28929,K6IRS4; KRT5C; KRT6IRS4,KRT74-related hypotrichosis and/or woolly hair,613981,MONDO:0013514,monoallelic_autosomal,,moderate,altered gene product structure,inframe_deletion; inframe_insertion; missense_variant,undetermined,inferred,,,,20346438; 21188418; 24714551,22621192,DD; Skin,,2025-01-28 16:48:15+00:00,
